Fecha_llegada,Fecha_registro,Proveedor,Insumo,Unidad,Cantidad_entrada,Costo_unitario,Vida_util_dias,Fecha_vencimiento,Ubicación,Lote_ID,Stock_actual_lote,Capacidad_utilizada_%,Estado_lote,Observaciones
2023-07-17,2023-07-17,Proveedor A,Carne de res,kg,96.47492696498573,23.504013110208422,28,2023-08-14,A1,L595-0182,96.47492696498573,,Abierto,
2023-07-17,2023-07-17,Proveedor A,Papa blanca,kg,113.61046846356345,24.58425779355105,26,2023-08-12,B2,L336-0174,113.61046846356345,,Abierto,
2023-07-17,2023-07-17,Proveedor A,Arroz,kg,83.36221313556037,11.72817565617703,33,2023-08-19,E1,L441-0127,83.36221313556037,,Abierto,
2023-07-20,2023-07-20,Proveedor A,Pollo entero,kg,80.67662935530777,15.964768587449111,29,2023-08-18,A2,L162-0341,80.67662935530777,,Abierto,
2023-07-22,2023-07-22,Proveedor A,Ensalada,kg,80.36258414419326,17.66235630126335,34,2023-08-25,C2,L281-0087,80.36258414419326,,Abierto,
2023-07-24,2023-07-24,Proveedor A,Papa amarilla,kg,101.70608296842076,13.134629498924363,24,2023-08-17,B1,L057-0153,101.70608296842076,,Abierto,
2023-07-25,2023-07-25,Proveedor A,Pollo entero,kg,113.96919037098175,8.204409657171079,35,2023-08-29,A2,L162-0342,113.96919037098175,,Abierto,
2023-07-26,2023-07-26,Proveedor A,Carne de res,kg,99.16972618115179,14.697763508392693,38,2023-09-02,A1,L595-0183,99.16972618115179,,Abierto,
2023-07-27,2023-07-27,Proveedor A,Arroz,kg,81.83486189288242,8.095320646336067,39,2023-09-04,E1,L441-0128,81.83486189288242,,Abierto,
2023-07-29,2023-07-29,Proveedor A,Papa blanca,kg,116.54724529572154,17.887128789305475,26,2023-08-24,B2,L336-0175,116.54724529572154,,Abierto,
2023-07-29,2023-07-29,Proveedor A,Pescado blanco,kg,89.73481317805081,24.444550491753855,36,2023-09-03,D1,L189-0135,89.73481317805081,,Abierto,
2023-07-30,2023-07-30,Proveedor A,Pollo entero,kg,83.62265611950342,17.75611280002333,38,2023-09-06,A2,L162-0343,83.62265611950342,,Abierto,
2023-08-04,2023-08-04,Proveedor A,Carne de res,kg,100.37968542157296,20.349980991143653,35,2023-09-08,A1,L595-0184,100.37968542157296,,Abierto,
2023-08-04,2023-08-04,Proveedor A,Papa amarilla,kg,93.31398867244216,8.050562172265465,37,2023-09-10,B1,L057-0154,93.31398867244216,,Abierto,
2023-08-04,2023-08-04,Proveedor A,Cebolla roja,kg,103.83312499097758,16.396024445408866,20,2023-08-24,C1,L875-0069,103.83312499097758,,Abierto,
2023-08-04,2023-08-04,Proveedor A,Pollo entero,kg,93.61573816842784,13.620676846575208,26,2023-08-30,A2,L162-0344,93.61573816842784,,Abierto,
2023-08-05,2023-08-05,Proveedor A,Arroz,kg,105.62912213415719,16.1228897061455,30,2023-09-04,E1,L441-0129,105.62912213415719,,Abierto,
2023-08-08,2023-08-08,Proveedor A,Ensalada,kg,117.1193753210749,22.78398773233897,20,2023-08-28,C2,L281-0088,117.1193753210749,,Abierto,
2023-08-08,2023-08-08,Proveedor A,Pescado blanco,kg,81.84554810092085,18.77457788001661,29,2023-09-06,D1,L189-0136,81.84554810092085,,Abierto,
2023-08-09,2023-08-09,Proveedor A,Pollo entero,kg,102.08002860034698,21.245130711034648,30,2023-09-08,A2,L162-0345,102.08002860034698,,Abierto,
2023-08-10,2023-08-10,Proveedor A,Papa blanca,kg,90.21063811032388,9.190921573357645,25,2023-09-04,B2,L336-0176,90.21063811032388,,Abierto,
2023-08-14,2023-08-14,Proveedor A,Carne de res,kg,96.47127853385506,7.042580799713168,31,2023-09-14,A1,L595-0185,96.47127853385506,,Abierto,
2023-08-15,2023-08-15,Proveedor A,Fideos,kg,114.27960101792785,10.604575584998114,26,2023-09-10,E2,L174-0070,114.27960101792785,,Abierto,
2023-08-16,2023-08-16,Proveedor A,Papa amarilla,kg,95.22914377312763,13.324822032307956,31,2023-09-16,B1,L057-0155,95.22914377312763,,Abierto,
2023-08-16,2023-08-16,Proveedor A,Pollo entero,kg,91.91206594838746,10.878156096985132,31,2023-09-16,A2,L162-0346,91.91206594838746,,Abierto,
2023-08-20,2023-08-20,Proveedor A,Pescado blanco,kg,112.79679988837599,21.839534237243008,29,2023-09-18,D1,L189-0137,112.79679988837599,,Abierto,
2023-08-21,2023-08-21,Proveedor A,Arroz,kg,109.89919050671018,12.402273524881267,28,2023-09-18,E1,L441-0130,109.89919050671018,,Abierto,
2023-08-22,2023-08-22,Proveedor A,Pollo entero,kg,90.49758592952182,17.09544001695715,35,2023-09-26,A2,L162-0347,90.49758592952182,,Abierto,
2023-08-22,2023-08-22,Proveedor A,Papa blanca,kg,97.96504175132631,20.429408859785468,38,2023-09-29,B2,L336-0177,97.96504175132631,,Abierto,
2023-08-25,2023-08-25,Proveedor A,Pollo desmenuzado,kg,102.40290358322139,20.050309329323156,39,2023-10-03,A3,L701-0033,102.40290358322139,,Abierto,
2023-08-26,2023-08-26,Proveedor A,Carne de res,kg,119.60973036005997,6.509230533112403,36,2023-10-01,A1,L595-0186,119.60973036005997,,Abierto,
2023-08-26,2023-08-26,Proveedor A,Pollo entero,kg,119.04390307260007,19.356415105030116,24,2023-09-19,A2,L162-0348,119.04390307260007,,Abierto,
2023-08-28,2023-08-28,Proveedor A,Papa amarilla,kg,82.20080992485416,11.268245544342578,27,2023-09-24,B1,L057-0156,82.20080992485416,,Abierto,
2023-08-31,2023-08-31,Proveedor A,Papa blanca,kg,95.43654122166114,22.909168340808932,31,2023-10-01,B2,L336-0178,95.43654122166114,,Abierto,
2023-09-01,2023-09-01,Proveedor A,Pollo entero,kg,110.57352114492286,18.761528549678573,36,2023-10-07,A2,L162-0349,110.57352114492286,,Abierto,
2023-09-01,2023-09-01,Proveedor A,Cebolla roja,kg,117.73382708590921,8.021738116536545,23,2023-09-24,C1,L875-0070,117.73382708590921,,Abierto,
2023-09-04,2023-09-04,Proveedor A,Ensalada,kg,106.70484482546753,18.483955971472568,39,2023-10-13,C2,L281-0089,106.70484482546753,,Abierto,
2023-09-05,2023-09-05,Proveedor A,Pescado blanco,kg,88.13241145720042,6.315263729837646,27,2023-10-02,D1,L189-0138,88.13241145720042,,Abierto,
2023-09-05,2023-09-05,Proveedor A,Limón,ml,117.76249659818676,5.54547913966492,39,2023-10-14,D2,L173-0035,117.76249659818676,,Abierto,
2023-09-07,2023-09-07,Proveedor A,Carne de res,kg,107.12875921244063,7.329487580247354,32,2023-10-09,A1,L595-0187,107.12875921244063,,Abierto,
2023-09-07,2023-09-07,Proveedor A,Arroz,kg,111.4579403772366,5.997929810018768,34,2023-10-11,E1,L441-0131,111.4579403772366,,Abierto,
2023-09-08,2023-09-08,Proveedor A,Papa amarilla,kg,114.21497551529575,6.875089536597279,34,2023-10-12,B1,L057-0157,114.21497551529575,,Abierto,
2023-09-08,2023-09-08,Proveedor A,Pollo entero,kg,89.8779826210102,10.22619410853165,38,2023-10-16,A2,L162-0350,89.8779826210102,,Abierto,
2023-09-11,2023-09-11,Proveedor A,Papa blanca,kg,89.99017751140887,8.330711152481138,21,2023-10-02,B2,L336-0179,89.99017751140887,,Abierto,
2023-09-12,2023-09-12,Proveedor A,Pollo entero,kg,105.01355366243433,23.78750009599132,31,2023-10-13,A2,L162-0351,105.01355366243433,,Abierto,
2023-09-13,2023-09-13,Proveedor A,Huevo,kg,115.60173090841361,10.53388083177092,39,2023-10-22,C4,L212-0027,115.60173090841361,,Abierto,
2023-09-15,2023-09-15,Proveedor A,Fideos,kg,112.36928383802163,19.224652010853127,33,2023-10-18,E2,L174-0071,112.36928383802163,,Abierto,
2023-09-16,2023-09-16,Proveedor A,Carne de res,kg,84.5098065610261,24.553647094785617,36,2023-10-22,A1,L595-0188,84.5098065610261,,Abierto,
2023-09-16,2023-09-16,Proveedor A,Pescado blanco,kg,82.53721905362227,11.735530080292842,23,2023-10-09,D1,L189-0139,82.53721905362227,,Abierto,
2023-09-17,2023-09-17,Proveedor A,Pollo entero,kg,104.45852728446778,24.241755127879067,27,2023-10-14,A2,L162-0352,104.45852728446778,,Abierto,
2023-09-21,2023-09-21,Proveedor A,Papa amarilla,kg,108.26758573299054,11.287870099670336,37,2023-10-28,B1,L057-0158,108.26758573299054,,Abierto,
2023-09-21,2023-09-21,Proveedor A,Papa blanca,kg,80.10039238908634,24.264716924930255,27,2023-10-18,B2,L336-0180,80.10039238908634,,Abierto,
2023-09-22,2023-09-22,Proveedor A,Arroz,kg,84.51914261854787,16.945340158167195,30,2023-10-22,E1,L441-0132,84.51914261854787,,Abierto,
2023-09-23,2023-09-23,Proveedor A,Pollo entero,kg,93.30713908128192,11.488680157060449,35,2023-10-28,A2,L162-0353,93.30713908128192,,Abierto,
2023-09-23,2023-09-23,Proveedor A,Espinaca,kg,85.64462681842762,13.257796085846664,34,2023-10-27,C5,L746-0022,85.64462681842762,,Abierto,
2023-09-25,2023-09-25,Proveedor A,Carne de res,kg,114.0446133594115,11.058470745277951,34,2023-10-29,A1,L595-0189,114.0446133594115,,Abierto,
2023-09-26,2023-09-26,Proveedor A,Pescado blanco,kg,82.81676063869857,17.80046796397416,30,2023-10-26,D1,L189-0140,82.81676063869857,,Abierto,
2023-09-27,2023-09-27,Proveedor A,Ensalada,kg,80.38997675491109,22.485897707074226,35,2023-11-01,C2,L281-0090,80.38997675491109,,Abierto,
2023-09-28,2023-09-28,Proveedor A,Pollo entero,kg,115.76689536042815,15.151531382340032,30,2023-10-28,A2,L162-0354,115.76689536042815,,Abierto,
2023-09-29,2023-09-29,Proveedor A,Papa blanca,kg,84.88421002414265,20.957453845448512,20,2023-10-19,B2,L336-0181,84.88421002414265,,Abierto,
2023-10-02,2023-10-02,Proveedor A,Papa amarilla,kg,101.70542833062308,8.463701760928481,27,2023-10-29,B1,L057-0159,101.70542833062308,,Abierto,
2023-10-02,2023-10-02,Proveedor A,Cebolla roja,kg,80.7450514152694,21.75873171885921,39,2023-11-10,C1,L875-0071,80.7450514152694,,Abierto,
2023-10-03,2023-10-03,Proveedor A,Pollo entero,kg,116.57050510455349,20.925304804938627,31,2023-11-03,A2,L162-0355,116.57050510455349,,Abierto,
2023-10-03,2023-10-03,Proveedor A,Arroz,kg,86.33297946383057,5.133504394055772,35,2023-11-07,E1,L441-0133,86.33297946383057,,Abierto,
2023-10-05,2023-10-05,Proveedor A,Carne de res,kg,112.04818361499954,19.52625288878154,26,2023-10-31,A1,L595-0190,112.04818361499954,,Abierto,
2023-10-05,2023-10-05,Proveedor A,Pescado blanco,kg,105.54767186773392,11.378130580752963,21,2023-10-26,D1,L189-0141,105.54767186773392,,Abierto,
2023-10-07,2023-10-07,Proveedor A,Papa blanca,kg,94.96569641974612,19.404884286882698,23,2023-10-30,B2,L336-0182,94.96569641974612,,Abierto,
2023-10-08,2023-10-08,Proveedor A,Pollo entero,kg,82.45388237985219,5.230559094124989,30,2023-11-07,A2,L162-0356,82.45388237985219,,Abierto,
2023-10-11,2023-10-11,Proveedor A,Papa amarilla,kg,102.96451866957607,7.4096668798488485,23,2023-11-03,B1,L057-0160,102.96451866957607,,Abierto,
2023-10-11,2023-10-11,Proveedor A,Ensalada,kg,112.7536413823567,6.407440482369942,37,2023-11-17,C2,L281-0091,112.7536413823567,,Abierto,
2023-10-12,2023-10-12,Proveedor A,Carne de res,kg,81.67018634452873,5.047732879896387,27,2023-11-08,A1,L595-0191,81.67018634452873,,Abierto,
2023-10-12,2023-10-12,Proveedor A,Pollo entero,kg,110.78055421582161,15.017515062138976,28,2023-11-09,A2,L162-0357,110.78055421582161,,Abierto,
2023-10-12,2023-10-12,Proveedor A,Fideos,kg,108.05991456879592,11.746368119159314,33,2023-11-14,E2,L174-0072,108.05991456879592,,Abierto,
2023-10-13,2023-10-13,Proveedor A,Arroz,kg,81.96308809810976,6.233366326820331,22,2023-11-04,E1,L441-0134,81.96308809810976,,Abierto,
2023-10-14,2023-10-14,Proveedor A,Papa blanca,kg,86.00968960985769,22.828160391430025,29,2023-11-12,B2,L336-0183,86.00968960985769,,Abierto,
2023-10-17,2023-10-17,Proveedor A,Pollo entero,kg,93.04312255620273,24.623277648742828,37,2023-11-23,A2,L162-0358,93.04312255620273,,Abierto,
2023-10-17,2023-10-17,Proveedor A,Pescado blanco,kg,98.15068578866455,18.321515451841222,30,2023-11-16,D1,L189-0142,98.15068578866455,,Abierto,
2023-10-19,2023-10-19,Proveedor A,Cebolla roja,kg,104.11005428088491,13.5091339611182,32,2023-11-20,C1,L875-0072,104.11005428088491,,Abierto,
2023-10-20,2023-10-20,Proveedor A,Carne de res,kg,113.98146169339692,14.473113182045187,32,2023-11-21,A1,L595-0192,113.98146169339692,,Abierto,
2023-10-20,2023-10-20,Proveedor A,Pollo desmenuzado,kg,84.32689090653399,24.44105009064507,21,2023-11-10,A3,L701-0034,84.32689090653399,,Abierto,
2023-10-21,2023-10-21,Proveedor A,Pollo entero,kg,95.35161210975372,23.761897946959206,38,2023-11-28,A2,L162-0359,95.35161210975372,,Abierto,
2023-10-22,2023-10-22,Proveedor A,Papa amarilla,kg,86.45416328069926,13.15613971948163,25,2023-11-16,B1,L057-0161,86.45416328069926,,Abierto,
2023-10-22,2023-10-22,Proveedor A,Papa blanca,kg,83.79297860289995,13.330789796909235,39,2023-11-30,B2,L336-0184,83.79297860289995,,Abierto,
2023-10-23,2023-10-23,Proveedor A,Arroz,kg,95.9509265031556,8.30226013337059,34,2023-11-26,E1,L441-0135,95.9509265031556,,Abierto,
2023-10-26,2023-10-26,Proveedor A,Pollo entero,kg,87.71518000341868,21.27918608603047,20,2023-11-15,A2,L162-0360,87.71518000341868,,Abierto,
2023-10-30,2023-10-30,Proveedor A,Pescado blanco,kg,96.11805577568198,18.536493106043086,25,2023-11-24,D1,L189-0143,96.11805577568198,,Abierto,
2023-10-31,2023-10-31,Proveedor A,Pollo entero,kg,86.95773963601316,8.656552965682545,37,2023-12-07,A2,L162-0361,86.95773963601316,,Abierto,
2023-11-01,2023-11-01,Proveedor A,Carne de res,kg,80.0819295870352,16.262065294541543,39,2023-12-10,A1,L595-0193,80.0819295870352,,Abierto,
2023-11-01,2023-11-01,Proveedor A,Papa blanca,kg,80.1995719031609,15.692227968804564,20,2023-11-21,B2,L336-0185,80.1995719031609,,Abierto,
2023-11-01,2023-11-01,Proveedor A,Limón,ml,84.64189718394545,18.701303261411724,25,2023-11-26,D2,L173-0036,84.64189718394545,,Abierto,
2023-11-02,2023-11-02,Proveedor A,Papa amarilla,kg,99.35672218529731,6.255873098705836,20,2023-11-22,B1,L057-0162,99.35672218529731,,Abierto,
2023-11-02,2023-11-02,Proveedor A,Ensalada,kg,83.21112702723956,12.950853172965402,38,2023-12-10,C2,L281-0092,83.21112702723956,,Abierto,
2023-11-04,2023-11-04,Proveedor A,Pollo entero,kg,113.86533320781429,17.94631223173368,38,2023-12-12,A2,L162-0362,113.86533320781429,,Abierto,
2023-11-06,2023-11-06,Proveedor A,Arroz,kg,83.89437092261046,19.228301965706102,25,2023-12-01,E1,L441-0136,83.89437092261046,,Abierto,
2023-11-08,2023-11-08,Proveedor A,Fideos,kg,94.96531738761831,7.029101206122686,37,2023-12-15,E2,L174-0073,94.96531738761831,,Abierto,
2023-11-09,2023-11-09,Proveedor A,Carne de res,kg,93.13290083863222,11.778683317071419,27,2023-12-06,A1,L595-0194,93.13290083863222,,Abierto,
2023-11-09,2023-11-09,Proveedor A,Papa blanca,kg,92.66142883516774,10.144080919104422,26,2023-12-05,B2,L336-0186,92.66142883516774,,Abierto,
2023-11-10,2023-11-10,Proveedor A,Pollo entero,kg,102.54254365181745,6.237441999232233,23,2023-12-03,A2,L162-0363,102.54254365181745,,Abierto,
2023-11-12,2023-11-12,Proveedor A,Pescado blanco,kg,112.3315212885058,9.490736746100803,33,2023-12-15,D1,L189-0144,112.3315212885058,,Abierto,
2023-11-14,2023-11-14,Proveedor A,Papa amarilla,kg,106.12091649284574,24.20668808087941,25,2023-12-09,B1,L057-0163,106.12091649284574,,Abierto,
2023-11-15,2023-11-15,Proveedor A,Pollo entero,kg,117.34265403777631,22.102392532402583,29,2023-12-14,A2,L162-0364,117.34265403777631,,Abierto,
2023-11-16,2023-11-16,Proveedor A,Cebolla roja,kg,97.55197169565008,17.863665469124374,38,2023-12-24,C1,L875-0073,97.55197169565008,,Abierto,
2023-11-18,2023-11-18,Proveedor A,Carne de res,kg,106.31281711081863,18.45483009799497,28,2023-12-16,A1,L595-0195,106.31281711081863,,Abierto,
2023-11-18,2023-11-18,Proveedor A,Arroz,kg,83.55943738953947,13.399550849053028,31,2023-12-19,E1,L441-0137,83.55943738953947,,Abierto,
2023-11-19,2023-11-19,Proveedor A,Papa blanca,kg,102.4740630558002,18.698816673392837,26,2023-12-15,B2,L336-0187,102.4740630558002,,Abierto,
2023-11-20,2023-11-20,Proveedor A,Ensalada,kg,112.91945514174097,14.413090435764166,21,2023-12-11,C2,L281-0093,112.91945514174097,,Abierto,
2023-11-22,2023-11-22,Proveedor A,Pollo entero,kg,81.44333401167977,16.094620230622798,34,2023-12-26,A2,L162-0365,81.44333401167977,,Abierto,
2023-11-26,2023-11-26,Proveedor A,Papa amarilla,kg,110.26346963187206,7.422883240742324,39,2024-01-04,B1,L057-0164,110.26346963187206,,Abierto,
2023-11-26,2023-11-26,Proveedor A,Pollo entero,kg,101.92810480572973,18.65001828782897,36,2024-01-01,A2,L162-0366,101.92810480572973,,Abierto,
2023-11-26,2023-11-26,Proveedor A,Pescado blanco,kg,88.31877644618564,24.22146398071535,35,2023-12-31,D1,L189-0145,88.31877644618564,,Abierto,
2023-11-28,2023-11-28,Proveedor A,Carne de res,kg,103.27820223580555,18.30749944329462,39,2024-01-06,A1,L595-0196,103.27820223580555,,Abierto,
2023-11-28,2023-11-28,Proveedor A,Arroz,kg,84.84161636363645,24.013133011171828,31,2023-12-29,E1,L441-0138,84.84161636363645,,Abierto,
2023-11-28,2023-11-28,Proveedor A,Huevo,kg,111.68762019703746,9.573645729194,39,2024-01-06,C4,L212-0028,111.68762019703746,,Abierto,
2023-11-29,2023-11-29,Proveedor A,Papa blanca,kg,114.21647745911072,11.843091187189504,20,2023-12-19,B2,L336-0188,114.21647745911072,,Abierto,
2023-12-01,2023-12-01,Proveedor A,Pollo entero,kg,83.29065825456433,12.079677946561379,27,2023-12-28,A2,L162-0367,83.29065825456433,,Abierto,
2023-12-01,2023-12-01,Proveedor A,Fideos,kg,105.91598768828715,24.358874152915572,21,2023-12-22,E2,L174-0074,105.91598768828715,,Abierto,
2023-12-01,2023-12-01,Proveedor A,Espinaca,kg,102.56477064328784,24.957874264107105,25,2023-12-26,C5,L746-0023,102.56477064328784,,Abierto,
2023-12-05,2023-12-05,Proveedor A,Pollo entero,kg,84.86293064971466,24.782483752990817,23,2023-12-28,A2,L162-0368,84.86293064971466,,Abierto,
2023-12-05,2023-12-05,Proveedor A,Queso fresco,kg,97.42165467995149,12.26574109845459,27,2024-01-01,C6,L298-0012,97.42165467995149,,Abierto,
2023-12-07,2023-12-07,Proveedor A,Carne de res,kg,86.42149234947814,8.605617224877049,23,2023-12-30,A1,L595-0197,86.42149234947814,,Abierto,
2023-12-07,2023-12-07,Proveedor A,Pescado blanco,kg,98.53284278261606,20.15427544632427,23,2023-12-30,D1,L189-0146,98.53284278261606,,Abierto,
2023-12-07,2023-12-07,Proveedor A,Pollo desmenuzado,kg,80.41021832348103,13.7169002317218,20,2023-12-27,A3,L701-0035,80.41021832348103,,Abierto,
2023-12-08,2023-12-08,Proveedor A,Papa amarilla,kg,101.69878684064923,5.957337125475055,28,2024-01-05,B1,L057-0165,101.69878684064923,,Abierto,
2023-12-08,2023-12-08,Proveedor A,Arroz,kg,106.96617629908296,18.412717145217634,31,2024-01-08,E1,L441-0139,106.96617629908296,,Abierto,
2023-12-09,2023-12-09,Proveedor A,Pollo entero,kg,88.98433368675485,17.238637814963603,25,2024-01-03,A2,L162-0369,88.98433368675485,,Abierto,
2023-12-10,2023-12-10,Proveedor A,Cebolla roja,kg,109.15207822160387,9.229115121106545,26,2024-01-05,C1,L875-0074,109.15207822160387,,Abierto,
2023-12-10,2023-12-10,Proveedor A,Papa blanca,kg,94.66976918914501,20.962476255541667,25,2024-01-04,B2,L336-0189,94.66976918914501,,Abierto,
2023-12-11,2023-12-11,Proveedor A,Ensalada,kg,109.42458298224892,9.63677427363124,28,2024-01-08,C2,L281-0094,109.42458298224892,,Abierto,
2023-12-12,2023-12-12,Proveedor A,Pollo entero,kg,87.49760427153453,17.730664055016554,27,2024-01-08,A2,L162-0370,87.49760427153453,,Abierto,
2023-12-14,2023-12-14,Proveedor A,Limón,ml,83.96880777639917,10.024106993189953,27,2024-01-10,D2,L173-0037,83.96880777639917,,Abierto,
2023-12-15,2023-12-15,Proveedor A,Carne de res,kg,89.56301722535136,21.772265658492593,33,2024-01-17,A1,L595-0198,89.56301722535136,,Abierto,
2023-12-16,2023-12-16,Proveedor A,Pollo entero,kg,94.95226050407587,11.346785950028,29,2024-01-14,A2,L162-0371,94.95226050407587,,Abierto,
2023-12-18,2023-12-18,Proveedor A,Papa blanca,kg,103.23976312520905,19.254610121217098,27,2024-01-14,B2,L336-0190,103.23976312520905,,Abierto,
2023-12-18,2023-12-18,Proveedor A,Pescado blanco,kg,92.16723938641044,15.426933902018892,22,2024-01-09,D1,L189-0147,92.16723938641044,,Abierto,
2023-12-19,2023-12-19,Proveedor A,Papa amarilla,kg,90.50320188981898,17.518548549455794,32,2024-01-20,B1,L057-0166,90.50320188981898,,Abierto,
2023-12-20,2023-12-20,Proveedor A,Pollo entero,kg,104.50685586387169,11.593436584426883,34,2024-01-23,A2,L162-0372,104.50685586387169,,Abierto,
2023-12-22,2023-12-22,Proveedor A,Arroz,kg,117.21009478417488,12.09760737433031,30,2024-01-21,E1,L441-0140,117.21009478417488,,Abierto,
2023-12-24,2023-12-24,Proveedor A,Carne de res,kg,85.02891428783306,17.597128107428787,26,2024-01-19,A1,L595-0199,85.02891428783306,,Abierto,
2023-12-25,2023-12-25,Proveedor A,Pollo entero,kg,86.07120061598617,17.66706641825226,22,2024-01-16,A2,L162-0373,86.07120061598617,,Abierto,
2023-12-26,2023-12-26,Proveedor A,Fideos,kg,116.14878350315803,21.971572503524982,30,2024-01-25,E2,L174-0075,116.14878350315803,,Abierto,
2023-12-27,2023-12-27,Proveedor A,Papa blanca,kg,94.62000800323345,5.315056608416264,23,2024-01-19,B2,L336-0191,94.62000800323345,,Abierto,
2023-12-28,2023-12-28,Proveedor A,Papa amarilla,kg,89.3976551182761,18.626546481020064,28,2024-01-25,B1,L057-0167,89.3976551182761,,Abierto,
2023-12-28,2023-12-28,Proveedor A,Pollo entero,kg,88.17483463570059,14.157553792953925,25,2024-01-22,A2,L162-0374,88.17483463570059,,Abierto,
2023-12-29,2023-12-29,Proveedor A,Pescado blanco,kg,105.70822101761188,15.356574462368995,35,2024-02-02,D1,L189-0148,105.70822101761188,,Abierto,
2023-12-30,2023-12-30,Proveedor A,Carne de res,kg,81.3971063083699,11.30967062683078,24,2024-01-23,A1,L595-0200,81.3971063083699,,Abierto,
2023-12-30,2023-12-30,Proveedor A,Ensalada,kg,92.26777389803821,20.23506181114658,33,2024-02-01,C2,L281-0095,92.26777389803821,,Abierto,
2024-01-01,2024-01-01,Proveedor A,Pollo entero,kg,95.0196123048323,23.3864466877213,28,2024-01-29,A2,L162-0375,95.0196123048323,,Abierto,
2024-01-04,2024-01-04,Proveedor A,Papa blanca,kg,118.93612043269707,15.514792886191884,27,2024-01-31,B2,L336-0192,118.93612043269707,,Abierto,
2024-01-05,2024-01-05,Proveedor A,Cebolla roja,kg,82.40040915418582,9.455513578504105,39,2024-02-13,C1,L875-0075,82.40040915418582,,Abierto,
2024-01-05,2024-01-05,Proveedor A,Arroz,kg,110.94638219296485,13.049569378005819,27,2024-02-01,E1,L441-0141,110.94638219296485,,Abierto,
2024-01-06,2024-01-06,Proveedor A,Carne de res,kg,116.20610249306378,16.993971603852387,31,2024-02-06,A1,L595-0201,116.20610249306378,,Abierto,
2024-01-06,2024-01-06,Proveedor A,Papa amarilla,kg,111.0225988129732,22.65889481419458,34,2024-02-09,B1,L057-0168,111.0225988129732,,Abierto,
2024-01-06,2024-01-06,Proveedor A,Pollo entero,kg,118.26540530180613,8.336929938948668,33,2024-02-08,A2,L162-0376,118.26540530180613,,Abierto,
2024-01-10,2024-01-10,Proveedor A,Pescado blanco,kg,85.64989070794255,19.432455253135586,32,2024-02-11,D1,L189-0149,85.64989070794255,,Abierto,
2024-01-13,2024-01-13,Proveedor A,Pollo entero,kg,119.42569976840616,17.245957298266163,23,2024-02-05,A2,L162-0377,119.42569976840616,,Abierto,
2024-01-16,2024-01-16,Proveedor A,Papa blanca,kg,106.00634610313514,24.959666570352383,20,2024-02-05,B2,L336-0193,106.00634610313514,,Abierto,
2024-01-17,2024-01-17,Proveedor A,Carne de res,kg,110.22185920051452,20.876807393073697,26,2024-02-12,A1,L595-0202,110.22185920051452,,Abierto,
2024-01-17,2024-01-17,Proveedor A,Ensalada,kg,102.76791783191473,16.583328255864025,31,2024-02-17,C2,L281-0096,102.76791783191473,,Abierto,
2024-01-17,2024-01-17,Proveedor A,Pollo desmenuzado,kg,107.79849030938844,16.476344747949238,37,2024-02-23,A3,L701-0036,107.79849030938844,,Abierto,
2024-01-18,2024-01-18,Proveedor A,Pollo entero,kg,109.0555221839078,21.505480038611044,20,2024-02-07,A2,L162-0378,109.0555221839078,,Abierto,
2024-01-19,2024-01-19,Proveedor A,Papa amarilla,kg,98.68948800481853,19.964902151862475,23,2024-02-11,B1,L057-0169,98.68948800481853,,Abierto,
2024-01-19,2024-01-19,Proveedor A,Arroz,kg,94.52780923156517,14.137104545816232,22,2024-02-10,E1,L441-0142,94.52780923156517,,Abierto,
2024-01-21,2024-01-21,Proveedor A,Pescado blanco,kg,116.59286713855666,20.444817855448715,25,2024-02-15,D1,L189-0150,116.59286713855666,,Abierto,
2024-01-22,2024-01-22,Proveedor A,Fideos,kg,83.34669912417661,14.73432265265538,21,2024-02-12,E2,L174-0076,83.34669912417661,,Abierto,
2024-01-23,2024-01-23,Proveedor A,Pollo entero,kg,90.89786340172004,20.3944954968787,32,2024-02-24,A2,L162-0379,90.89786340172004,,Abierto,
2024-01-23,2024-01-23,Proveedor A,Limón,ml,108.78528342624146,17.887268597854227,20,2024-02-12,D2,L173-0038,108.78528342624146,,Abierto,
2024-01-25,2024-01-25,Proveedor A,Cebolla roja,kg,94.79383694377223,20.78789594365479,34,2024-02-28,C1,L875-0076,94.79383694377223,,Abierto,
2024-01-26,2024-01-26,Proveedor A,Papa blanca,kg,118.12928390261638,8.814075260483655,30,2024-02-25,B2,L336-0194,118.12928390261638,,Abierto,
2024-01-27,2024-01-27,Proveedor A,Carne de res,kg,97.18039981107546,5.036727094836517,35,2024-03-02,A1,L595-0203,97.18039981107546,,Abierto,
2024-01-27,2024-01-27,Proveedor A,Pollo entero,kg,88.99267931268054,24.887576225536204,20,2024-02-16,A2,L162-0380,88.99267931268054,,Abierto,
2024-01-29,2024-01-29,Proveedor A,Papa amarilla,kg,100.26216009024053,5.753365198074409,26,2024-02-24,B1,L057-0170,100.26216009024053,,Abierto,
2024-01-31,2024-01-31,Proveedor A,Pollo entero,kg,106.34602624889503,9.207947268655253,39,2024-03-10,A2,L162-0381,106.34602624889503,,Abierto,
2024-01-31,2024-01-31,Proveedor A,Arroz,kg,106.4247437522248,13.507106414061221,34,2024-03-05,E1,L441-0143,106.4247437522248,,Abierto,
2024-02-03,2024-02-03,Proveedor A,Carne de res,kg,107.33330067640901,10.850943069099799,25,2024-02-28,A1,L595-0204,107.33330067640901,,Abierto,
