id_mov,fecha,tipo_mov,id_insumo,unidad,cantidad,id_lote,id_almacen,id_ubicacion,destino_origen,Responsable,Observaciones
74146,2025-09-09,Entrada,119,L,1.3027714128685532,COMPRA-20250907-119,1,3,Proveedor,Sistema,Entrada de mercadería por compra
74147,2025-09-09,Entrada,101,kg,2.3288918864019745,COMPRA-20250907-101,1,2,Proveedor,Sistema,Entrada de mercadería por compra
74148,2025-09-09,Entrada,121,kg,0.2964541817627959,COMPRA-20250907-121,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74149,2025-09-09,Merma,118,L,0.05074801835557932,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74150,2025-09-09,Merma,117,L,0.0014715947230114971,COMPRA-20250824-117,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74151,2025-09-09,Merma,116,kg,8.195246417558422e-05,COMPRA-20250826-116,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74152,2025-09-09,Merma,107,kg,0.0009651585430461481,COMPRA-20250826-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74153,2025-09-09,Merma,120,kg,0.0024715979214094326,COMPRA-20250828-120,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74154,2025-09-09,Merma,103,kg,0.006382325400263498,COMPRA-20250830-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74155,2025-09-09,Merma,105,kg,0.023914020883170288,COMPRA-20250827-105,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74156,2025-09-09,Merma,111,unid,0.034078113069786586,COMPRA-20250831-111,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74157,2025-09-09,Merma,104,kg,0.00014351895737457353,COMPRA-20250902-104,1,3,Almacén,Sistema,Merma diaria por almacenamiento
74158,2025-09-09,Merma,109,kg,0.0030127831681674693,COMPRA-20250831-109,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74159,2025-09-09,Merma,114,kg,0.0013855141432360413,COMPRA-20250902-114,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74160,2025-09-09,Merma,122,kg,0.00015567124060795537,COMPRA-20250901-122,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74161,2025-09-09,Merma,119,L,0.0017016875642821812,COMPRA-20250903-119,1,3,Almacén,Sistema,Merma diaria por almacenamiento
74162,2025-09-09,Merma,108,kg,0.001811864894461617,COMPRA-20250904-108,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74163,2025-09-09,Merma,115,kg,1.0082145454366565e-05,COMPRA-20250830-115,1,3,Almacén,Sistema,Merma diaria por almacenamiento
74164,2025-09-09,Merma,106,kg,0.002574257660145384,COMPRA-20250902-106,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74165,2025-09-09,Merma,110,kg,0.0035598850387466067,COMPRA-20250831-110,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74166,2025-09-09,Merma,113,kg,0.010511032612759227,COMPRA-20250831-113,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74167,2025-09-09,Merma,101,kg,0.006267358554704374,COMPRA-20250902-101,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74168,2025-09-09,Merma,112,kg,0.0015057861708037193,COMPRA-20250906-112,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74169,2025-09-09,Merma,102,kg,0.006115349675863529,COMPRA-20250906-102,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74170,2025-09-09,Merma,121,kg,0.00013598484381242043,COMPRA-20250906-121,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74171,2025-09-09,Consumo,101,kg,0.0030055835279809906,COMPRA-20250902-101,1,1,Produccion,Sistema,Consumo FIFO para producción
74172,2025-09-09,Consumo,101,kg,3.5969944164720187,COMPRA-20250902-101,1,2,Produccion,Sistema,Consumo FIFO para producción
74173,2025-09-09,Consumo,102,kg,0.13724985835594267,COMPRA-20250906-102,1,2,Produccion,Sistema,Consumo FIFO para producción
74174,2025-09-09,Consumo,102,kg,2.8627501416440575,COMPRA-20250902-102,1,1,Produccion,Sistema,Consumo FIFO para producción
74175,2025-09-09,Consumo,103,kg,0.8,COMPRA-20250830-103,1,2,Produccion,Sistema,Consumo FIFO para producción
74176,2025-09-09,Consumo,116,kg,0.2,COMPRA-20250826-116,1,1,Produccion,Sistema,Consumo FIFO para producción
74177,2025-09-09,Consumo,117,L,0.004663508169237947,COMPRA-20250824-117,1,2,Produccion,Sistema,Consumo FIFO para producción
74178,2025-09-09,Consumo,117,L,0.3953364918307621,COMPRA-20250825-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74179,2025-09-09,Consumo,107,kg,0.9501232812045073,COMPRA-20250826-107,1,4,Produccion,Sistema,Consumo FIFO para producción
74180,2025-09-09,Consumo,107,kg,1.449876718795493,COMPRA-20250828-107,1,4,Produccion,Sistema,Consumo FIFO para producción
74181,2025-09-09,Consumo,108,kg,0.04717508262605191,COMPRA-20250904-108,1,2,Produccion,Sistema,Consumo FIFO para producción
74182,2025-09-09,Consumo,108,kg,0.5528249173739481,COMPRA-20250903-108,1,2,Produccion,Sistema,Consumo FIFO para producción
74183,2025-09-09,Consumo,103,kg,0.34459491792982466,COMPRA-20250830-103,1,2,Produccion,Sistema,Consumo FIFO para producción
74184,2025-09-09,Consumo,103,kg,0.13540508207017532,COMPRA-20250831-103,1,2,Produccion,Sistema,Consumo FIFO para producción
74185,2025-09-09,Consumo,110,kg,1.8373926570678394,COMPRA-20250831-110,1,2,Produccion,Sistema,Consumo FIFO para producción
74186,2025-09-09,Consumo,110,kg,1.3148533647947702,COMPRA-20250901-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74187,2025-09-09,Consumo,110,kg,5.597753978137391,COMPRA-20250906-110,1,2,Produccion,Sistema,Consumo FIFO para producción
74188,2025-09-09,Consumo,111,unid,0.7536869873603428,COMPRA-20250831-111,1,4,Produccion,Sistema,Consumo FIFO para producción
74189,2025-09-09,Consumo,111,unid,22.195597906599488,COMPRA-20250906-111,1,3,Produccion,Sistema,Consumo FIFO para producción
74190,2025-09-09,Consumo,111,unid,12.050715106040172,COMPRA-20250907-111,1,4,Produccion,Sistema,Consumo FIFO para producción
74191,2025-09-09,Consumo,112,kg,0.006147808266571888,COMPRA-20250906-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74192,2025-09-09,Consumo,112,kg,2.0938521917334283,COMPRA-20250907-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74193,2025-09-09,Consumo,117,L,0.525,COMPRA-20250825-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74194,2025-09-09,Consumo,101,kg,4.32,COMPRA-20250902-101,1,2,Produccion,Sistema,Consumo FIFO para producción
74195,2025-09-09,Consumo,117,L,0.40499999999999997,COMPRA-20250825-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74196,2025-09-09,Consumo,109,kg,0.54,COMPRA-20250831-109,1,2,Produccion,Sistema,Consumo FIFO para producción
74197,2025-09-09,Consumo,102,kg,0.22,COMPRA-20250902-102,1,1,Produccion,Sistema,Consumo FIFO para producción
74198,2025-09-09,Consumo,115,kg,0.02,COMPRA-20250830-115,1,3,Produccion,Sistema,Consumo FIFO para producción
74199,2025-09-09,Consumo,120,kg,0.07,COMPRA-20250828-120,1,1,Produccion,Sistema,Consumo FIFO para producción
74200,2025-09-09,Consumo,117,L,0.01,COMPRA-20250825-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74201,2025-09-09,Consumo,110,kg,0.12,COMPRA-20250906-110,1,2,Produccion,Sistema,Consumo FIFO para producción
74202,2025-09-09,Consumo,112,kg,0.04,COMPRA-20250907-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74203,2025-09-09,Consumo,122,kg,0.02,COMPRA-20250901-122,1,2,Produccion,Sistema,Consumo FIFO para producción
74204,2025-09-10,Entrada,115,kg,0.10413040939122564,COMPRA-20250902-115,1,4,Proveedor,Sistema,Entrada de mercadería por compra
74205,2025-09-10,Entrada,110,kg,7.914855423448852,COMPRA-20250902-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74206,2025-09-10,Entrada,101,kg,4.919094492872749,COMPRA-20250902-101,1,2,Proveedor,Sistema,Entrada de mercadería por compra
74207,2025-09-10,Entrada,110,kg,5.794855423448853,COMPRA-20250902-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74208,2025-09-10,Entrada,104,kg,12.080062803332508,COMPRA-20250903-104,1,4,Proveedor,Sistema,Entrada de mercadería por compra
74209,2025-09-10,Entrada,110,kg,9.111851210932915,COMPRA-20250903-110,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74210,2025-09-10,Entrada,109,kg,0.6194920159905473,COMPRA-20250903-109,1,2,Proveedor,Sistema,Entrada de mercadería por compra
74211,2025-09-10,Entrada,114,kg,2.167376330033354,COMPRA-20250904-114,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74212,2025-09-10,Entrada,108,kg,2.8509738393951887,COMPRA-20250906-108,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74213,2025-09-10,Entrada,115,kg,1.2347946363640836,COMPRA-20250908-115,1,4,Proveedor,Sistema,Entrada de mercadería por compra
74214,2025-09-10,Entrada,112,kg,6.832346405562625,COMPRA-20250908-112,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74215,2025-09-10,Entrada,119,L,1.053110304303406,COMPRA-20250908-119,1,3,Proveedor,Sistema,Entrada de mercadería por compra
74216,2025-09-10,Merma,118,L,0.050727719148237094,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74217,2025-09-10,Merma,117,L,0.0009350060851222925,COMPRA-20250825-117,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74218,2025-09-10,Merma,116,kg,1.919683189913979e-06,COMPRA-20250826-116,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74219,2025-09-10,Merma,120,kg,0.0024426092822408692,COMPRA-20250828-120,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74220,2025-09-10,Merma,103,kg,0.005867772470103392,COMPRA-20250831-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74221,2025-09-10,Merma,105,kg,0.02390445527481702,COMPRA-20250827-105,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74222,2025-09-10,Merma,104,kg,0.004975486671124627,COMPRA-20250902-104,1,3,Almacén,Sistema,Merma diaria por almacenamiento
74223,2025-09-10,Merma,107,kg,4.77247962892946e-06,COMPRA-20250828-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74224,2025-09-10,Merma,109,kg,0.003043374861296421,COMPRA-20250831-109,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74225,2025-09-10,Merma,114,kg,0.002251910469592088,COMPRA-20250902-114,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74226,2025-09-10,Merma,122,kg,0.0001476089721117122,COMPRA-20250901-122,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74227,2025-09-10,Merma,119,L,0.002122251010977831,COMPRA-20250903-119,1,3,Almacén,Sistema,Merma diaria por almacenamiento
74228,2025-09-10,Merma,115,kg,0.0005376481308983085,COMPRA-20250830-115,1,3,Almacén,Sistema,Merma diaria por almacenamiento
74229,2025-09-10,Merma,106,kg,0.0025732279570813256,COMPRA-20250902-106,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74230,2025-09-10,Merma,113,kg,0.010506828199714125,COMPRA-20250831-113,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74231,2025-09-10,Merma,110,kg,0.009139085907863356,COMPRA-20250906-110,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74232,2025-09-10,Merma,121,kg,0.00013593044987489546,COMPRA-20250906-121,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74233,2025-09-10,Merma,101,kg,0.005064489408431592,COMPRA-20250902-101,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74234,2025-09-10,Merma,102,kg,0.004824903535993183,COMPRA-20250902-102,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74235,2025-09-10,Merma,108,kg,0.0027115296842619083,COMPRA-20250903-108,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74236,2025-09-10,Merma,111,unid,0.02006448182455867,COMPRA-20250907-111,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74237,2025-09-10,Merma,112,kg,0.003382122418560448,COMPRA-20250907-112,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74238,2025-09-10,Consumo,104,kg,0.3536783878079346,COMPRA-20250902-104,1,3,Produccion,Sistema,Consumo FIFO para producción
74239,2025-09-10,Consumo,104,kg,12.046321612192067,COMPRA-20250903-104,1,4,Produccion,Sistema,Consumo FIFO para producción
74240,2025-09-10,Consumo,105,kg,6.2,COMPRA-20250827-105,1,2,Produccion,Sistema,Consumo FIFO para producción
74241,2025-09-10,Consumo,106,kg,0.08708936967611224,COMPRA-20250902-106,1,2,Produccion,Sistema,Consumo FIFO para producción
74242,2025-09-10,Consumo,106,kg,3.012910630323888,COMPRA-20250903-106,1,1,Produccion,Sistema,Consumo FIFO para producción
74243,2025-09-10,Consumo,117,L,0.03556305006411528,COMPRA-20250825-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74244,2025-09-10,Consumo,117,L,0.5844369499358847,COMPRA-20250825-117,1,2,Produccion,Sistema,Consumo FIFO para producción
74245,2025-09-10,Consumo,110,kg,0.017013625919906548,COMPRA-20250906-110,1,2,Produccion,Sistema,Consumo FIFO para producción
74246,2025-09-10,Consumo,110,kg,7.914855423448852,COMPRA-20250902-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74247,2025-09-10,Consumo,110,kg,3.8181309506312413,COMPRA-20250902-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74248,2025-09-10,Consumo,111,unid,47.0,COMPRA-20250907-111,1,4,Produccion,Sistema,Consumo FIFO para producción
74249,2025-09-10,Consumo,112,kg,1.6195775184199337,COMPRA-20250907-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74250,2025-09-10,Consumo,112,kg,1.2004224815800661,COMPRA-20250908-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74251,2025-09-10,Consumo,117,L,0.2623975980441149,COMPRA-20250825-117,1,2,Produccion,Sistema,Consumo FIFO para producción
74252,2025-09-10,Consumo,117,L,0.44260240195588507,COMPRA-20250826-117,1,2,Produccion,Sistema,Consumo FIFO para producción
74253,2025-09-10,Consumo,113,kg,4.097468236560099,COMPRA-20250831-113,1,1,Produccion,Sistema,Consumo FIFO para producción
74254,2025-09-10,Consumo,113,kg,3.3025317634399016,COMPRA-20250902-113,1,1,Produccion,Sistema,Consumo FIFO para producción
74255,2025-09-10,Consumo,114,kg,0.6979374423334819,COMPRA-20250902-114,1,1,Produccion,Sistema,Consumo FIFO para producción
74256,2025-09-10,Consumo,114,kg,1.5220625576665179,COMPRA-20250903-114,1,1,Produccion,Sistema,Consumo FIFO para producción
74257,2025-09-10,Consumo,115,kg,0.004657633359563737,COMPRA-20250830-115,1,3,Produccion,Sistema,Consumo FIFO para producción
74258,2025-09-10,Consumo,115,kg,0.10413040939122564,COMPRA-20250902-115,1,4,Produccion,Sistema,Consumo FIFO para producción
74259,2025-09-10,Consumo,115,kg,1.0012119572492104,COMPRA-20250908-115,1,4,Produccion,Sistema,Consumo FIFO para producción
74260,2025-09-10,Consumo,117,L,0.1187918009362795,COMPRA-20250826-117,1,2,Produccion,Sistema,Consumo FIFO para producción
74261,2025-09-10,Consumo,117,L,0.19139420289216458,COMPRA-20250826-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74262,2025-09-10,Consumo,117,L,0.059813996171555917,COMPRA-20250826-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74263,2025-09-10,Consumo,112,kg,5.58,COMPRA-20250908-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74264,2025-09-10,Consumo,109,kg,0.6825378355797126,COMPRA-20250831-109,1,2,Produccion,Sistema,Consumo FIFO para producción
74265,2025-09-10,Consumo,109,kg,0.24746216442028734,COMPRA-20250831-109,1,1,Produccion,Sistema,Consumo FIFO para producción
74266,2025-09-10,Consumo,119,L,0.8430657571213341,COMPRA-20250903-119,1,3,Produccion,Sistema,Consumo FIFO para producción
74267,2025-09-10,Consumo,119,L,0.7069342428786659,COMPRA-20250904-119,1,3,Produccion,Sistema,Consumo FIFO para producción
74268,2025-09-10,Consumo,110,kg,1.9767244728176117,COMPRA-20250902-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74269,2025-09-10,Consumo,110,kg,3.6032755271823884,COMPRA-20250903-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74270,2025-09-10,Consumo,101,kg,4.32,COMPRA-20250902-101,1,2,Produccion,Sistema,Consumo FIFO para producción
74271,2025-09-10,Consumo,117,L,0.40499999999999997,COMPRA-20250826-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74272,2025-09-10,Consumo,109,kg,0.3830612887488499,COMPRA-20250831-109,1,1,Produccion,Sistema,Consumo FIFO para producción
74273,2025-09-10,Consumo,109,kg,0.1569387112511501,COMPRA-20250831-109,1,1,Produccion,Sistema,Consumo FIFO para producción
74274,2025-09-10,Consumo,102,kg,2.42,COMPRA-20250902-102,1,1,Produccion,Sistema,Consumo FIFO para producción
74275,2025-09-10,Consumo,115,kg,0.22,COMPRA-20250908-115,1,4,Produccion,Sistema,Consumo FIFO para producción
74276,2025-09-10,Consumo,120,kg,0.6423389853886515,COMPRA-20250828-120,1,1,Produccion,Sistema,Consumo FIFO para producción
74277,2025-09-10,Consumo,120,kg,0.1276610146113485,COMPRA-20250830-120,1,2,Produccion,Sistema,Consumo FIFO para producción
74278,2025-09-10,Consumo,117,L,0.11,COMPRA-20250826-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74279,2025-09-10,Consumo,110,kg,0.12,COMPRA-20250903-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74280,2025-09-10,Consumo,112,kg,0.04,COMPRA-20250908-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74281,2025-09-10,Consumo,122,kg,0.02,COMPRA-20250901-122,1,2,Produccion,Sistema,Consumo FIFO para producción
74282,2025-09-11,Entrada,102,kg,10.587529489017182,COMPRA-20250903-102,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74283,2025-09-11,Entrada,110,kg,2.531851210932916,COMPRA-20250903-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
74284,2025-09-11,Entrada,102,kg,4.557529489017182,COMPRA-20250903-102,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74285,2025-09-11,Entrada,101,kg,8.231137065403525,COMPRA-20250904-101,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74286,2025-09-11,Entrada,102,kg,10.437554477221575,COMPRA-20250904-102,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74287,2025-09-11,Entrada,119,L,2.05457597901945,COMPRA-20250905-119,1,3,Proveedor,Sistema,Entrada de mercadería por compra
74288,2025-09-11,Entrada,113,kg,9.476569634688683,COMPRA-20250906-113,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74289,2025-09-11,Entrada,119,L,0.9522923298004733,COMPRA-20250906-119,1,3,Proveedor,Sistema,Entrada de mercadería por compra
74290,2025-09-11,Entrada,101,kg,10.608891886401974,COMPRA-20250907-101,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74291,2025-09-11,Entrada,116,kg,0.014812764666906286,COMPRA-20250907-116,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74292,2025-09-11,Entrada,108,kg,2.8509934498594305,COMPRA-20250907-108,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74293,2025-09-11,Entrada,113,kg,9.738240871359888,COMPRA-20250907-113,1,2,Proveedor,Sistema,Entrada de mercadería por compra
74294,2025-09-11,Entrada,115,kg,0.7545084397399796,COMPRA-20250907-115,1,3,Proveedor,Sistema,Entrada de mercadería por compra
74295,2025-09-11,Entrada,112,kg,7.7168118325719215,COMPRA-20250907-112,1,2,Proveedor,Sistema,Entrada de mercadería por compra
74296,2025-09-11,Entrada,112,kg,0.37681183257192247,COMPRA-20250907-112,1,1,Proveedor,Sistema,Entrada de mercadería por compra
74297,2025-09-11,Entrada,110,kg,13.72384728817223,COMPRA-20250909-110,1,2,Proveedor,Sistema,Entrada de mercadería por compra
74298,2025-09-11,Entrada,115,kg,1.284804718509538,COMPRA-20250909-115,1,3,Proveedor,Sistema,Entrada de mercadería por compra
74299,2025-09-11,Entrada,115,kg,0.38480471850953796,COMPRA-20250909-115,1,3,Proveedor,Sistema,Entrada de mercadería por compra
74300,2025-09-11,Merma,118,L,0.05070742806057779,INIT-18,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74301,2025-09-11,Merma,116,kg,7.844021183400528e-06,COMPRA-20250826-116,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74302,2025-09-11,Merma,120,kg,0.0021336322385279724,COMPRA-20250830-120,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74303,2025-09-11,Merma,117,L,5.063208268824353e-05,COMPRA-20250826-117,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74304,2025-09-11,Merma,103,kg,0.005865425361115351,COMPRA-20250831-103,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74305,2025-09-11,Merma,105,kg,0.02141489349270709,COMPRA-20250827-105,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74306,2025-09-11,Merma,107,kg,4.770570637077889e-06,COMPRA-20250828-107,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74307,2025-09-11,Merma,109,kg,0.0024541575113519033,COMPRA-20250831-109,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74308,2025-09-11,Merma,122,kg,0.0001395499285228675,COMPRA-20250901-122,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74309,2025-09-11,Merma,106,kg,0.001332198665898493,COMPRA-20250903-106,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74310,2025-09-11,Merma,114,kg,0.0013630097054042516,COMPRA-20250903-114,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74311,2025-09-11,Merma,113,kg,0.015228549670853667,COMPRA-20250902-113,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74312,2025-09-11,Merma,121,kg,0.0001358760776949455,COMPRA-20250906-121,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74313,2025-09-11,Merma,101,kg,0.010870475193390417,COMPRA-20250902-101,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74314,2025-09-11,Merma,102,kg,0.014088018956681162,COMPRA-20250902-102,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74315,2025-09-11,Merma,108,kg,0.0038508424523319754,COMPRA-20250903-108,1,2,Almacén,Sistema,Merma diaria por almacenamiento
74316,2025-09-11,Merma,119,L,0.002704149434101409,COMPRA-20250904-119,1,3,Almacén,Sistema,Merma diaria por almacenamiento
74317,2025-09-11,Merma,111,unid,0.0012564560318288444,COMPRA-20250907-111,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74318,2025-09-11,Merma,104,kg,1.349647645617651e-05,COMPRA-20250903-104,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74319,2025-09-11,Merma,110,kg,0.00865770967314227,COMPRA-20250903-110,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74320,2025-09-11,Merma,115,kg,0.0009750802223495715,COMPRA-20250908-115,1,4,Almacén,Sistema,Merma diaria por almacenamiento
74321,2025-09-11,Merma,112,kg,0.0032422190356505612,COMPRA-20250908-112,1,1,Almacén,Sistema,Merma diaria por almacenamiento
74322,2025-09-11,Consumo,101,kg,0.18,COMPRA-20250902-101,1,2,Produccion,Sistema,Consumo FIFO para producción
74323,2025-09-11,Consumo,102,kg,0.15,COMPRA-20250902-102,1,1,Produccion,Sistema,Consumo FIFO para producción
74324,2025-09-11,Consumo,103,kg,0.04,COMPRA-20250831-103,1,2,Produccion,Sistema,Consumo FIFO para producción
74325,2025-09-11,Consumo,116,kg,0.004789444270411633,COMPRA-20250826-116,1,1,Produccion,Sistema,Consumo FIFO para producción
74326,2025-09-11,Consumo,116,kg,0.0052105557295883675,COMPRA-20250907-116,1,1,Produccion,Sistema,Consumo FIFO para producción
74327,2025-09-11,Consumo,117,L,0.02,COMPRA-20250826-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74328,2025-09-11,Consumo,110,kg,0.75,COMPRA-20250903-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74329,2025-09-11,Consumo,111,unid,3.0,COMPRA-20250907-111,1,4,Produccion,Sistema,Consumo FIFO para producción
74330,2025-09-11,Consumo,112,kg,0.008681704946907844,COMPRA-20250908-112,1,1,Produccion,Sistema,Consumo FIFO para producción
74331,2025-09-11,Consumo,112,kg,0.17131829505309215,COMPRA-20250907-112,1,2,Produccion,Sistema,Consumo FIFO para producción
74332,2025-09-11,Consumo,117,L,0.045,COMPRA-20250826-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74333,2025-09-11,Consumo,113,kg,1.2000000000000002,COMPRA-20250902-113,1,1,Produccion,Sistema,Consumo FIFO para producción
74334,2025-09-11,Consumo,114,kg,0.36,COMPRA-20250903-114,1,1,Produccion,Sistema,Consumo FIFO para producción
74335,2025-09-11,Consumo,115,kg,0.01260759889252361,COMPRA-20250908-115,1,4,Produccion,Sistema,Consumo FIFO para producción
74336,2025-09-11,Consumo,115,kg,0.16739240110747639,COMPRA-20250907-115,1,3,Produccion,Sistema,Consumo FIFO para producción
74337,2025-09-11,Consumo,117,L,0.06,COMPRA-20250826-117,1,1,Produccion,Sistema,Consumo FIFO para producción
74338,2025-09-11,Consumo,112,kg,6.66,COMPRA-20250907-112,1,2,Produccion,Sistema,Consumo FIFO para producción
74339,2025-09-11,Consumo,109,kg,0.07113058440663524,COMPRA-20250831-109,1,1,Produccion,Sistema,Consumo FIFO para producción
74340,2025-09-11,Consumo,109,kg,1.0388694155933647,COMPRA-20250902-109,1,2,Produccion,Sistema,Consumo FIFO para producción
74341,2025-09-11,Consumo,119,L,1.3949194098275386,COMPRA-20250904-119,1,3,Produccion,Sistema,Consumo FIFO para producción
74342,2025-09-11,Consumo,119,L,0.4550805901724615,COMPRA-20250907-119,1,3,Produccion,Sistema,Consumo FIFO para producción
74343,2025-09-11,Consumo,110,kg,4.629917974077385,COMPRA-20250903-110,1,1,Produccion,Sistema,Consumo FIFO para producción
74344,2025-09-11,Consumo,110,kg,2.0300820259226153,COMPRA-20250903-110,1,2,Produccion,Sistema,Consumo FIFO para producción
74345,2025-09-11,Consumo,105,kg,2.86,COMPRA-20250827-105,1,2,Produccion,Sistema,Consumo FIFO para producción
74346,2025-09-11,Consumo,115,kg,0.39,COMPRA-20250907-115,1,3,Produccion,Sistema,Consumo FIFO para producción
74347,2025-09-11,Consumo,109,kg,0.26,COMPRA-20250902-109,1,2,Produccion,Sistema,Consumo FIFO para producción
74348,2025-09-11,Consumo,110,kg,0.5017691850103008,COMPRA-20250903-110,1,2,Produccion,Sistema,Consumo FIFO para producción
74349,2025-09-11,Consumo,110,kg,0.5782308149896993,COMPRA-20250909-110,1,2,Produccion,Sistema,Consumo FIFO para producción
74350,2025-09-11,Consumo,112,kg,0.36,COMPRA-20250907-112,1,2,Produccion,Sistema,Consumo FIFO para producción
74351,2025-09-11,Consumo,122,kg,0.006316154880596702,COMPRA-20250901-122,1,2,Produccion,Sistema,Consumo FIFO para producción
74352,2025-09-11,Consumo,122,kg,0.1676279345120833,COMPRA-20250904-122,1,1,Produccion,Sistema,Consumo FIFO para producción
74353,2025-09-11,Consumo,122,kg,0.0060559106073199975,COMPRA-20250830-122,1,1,Produccion,Sistema,Consumo FIFO para producción
74354,2025-09-12,Entrada,104,kg,4.415647974878667,COMPRA-20250904-104,1,3,Proveedor,Sistema,Entrada de mercadería por compra
