fecha,plato,cantidad,monto_total,anio,mes,dia,dow,fin_de_semana,feriado,evento_Ano_Nuevo,evento_Viernes_Santo,evento_Sabado_Santo,evento_Dia_del_Trabajador,evento_Dia_del_Pollo_a_la_Brasa,evento_San_Pedro_y_San_Pablo,evento_Fiestas_Patrias_1,evento_Fiestas_Patrias_2,evento_Santa_Rosa_de_Lima,evento_Combate_de_Angamos,evento_Dia_de_Todos_los_Santos,evento_Inmaculada_Concepcion,evento_Navidad,evento_Dia_del_Padre,evento_Dia_del_Ceviche,temp_invierno,temp_otono,temp_primavera,temp_verano,clima_Lluvioso,clima_Nublado,clima_Soleado,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,dow_sin,dow_cos,mes_sin,mes_cos
2023-01-21,9,8.0,144.0,2023,1,21,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,3.0,15.0,7.0,7.0,7.428571428571429,4.3149794459588815,7.857142857142857,3.324897751051157,7.642857142857143,3.508870090523342,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2023-01-22,9,6.0,108.0,2023,1,22,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,8.0,11.0,7.0,14.0,6.428571428571429,2.8199966227605544,7.928571428571429,3.3157963590222903,7.678571428571429,3.50717329914912,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-23,9,6.0,108.0,2023,1,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,6.0,7.0,7.0,6.0,5.714285714285714,1.9760470401186991,7.857142857142857,3.3479532865306223,7.392857142857143,3.2924074914790036,0.0,1.0,0.0,1.0
2023-01-24,9,10.0,180.0,2023,1,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,6.0,7.0,7.0,9.0,5.571428571428571,1.9023794624226744,7.785714285714286,3.378178194247292,7.392857142857143,3.2924074914790036,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-01-25,9,5.0,90.0,2023,1,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,10.0,3.0,8.0,7.0,6.0,2.5166114784235774,8.0,3.4194016570604386,7.428571428571429,3.315827045355196,0.9749279121818236,-0.22252093395631434,0.0,1.0
2023-01-26,9,3.0,54.0,2023,1,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,5.0,6.0,9.0,6.0,6.285714285714286,2.2146697055682774,7.785714285714286,3.5121453322954643,7.357142857142857,3.346798201424486,0.43388373911755823,-0.900968867902419,0.0,1.0
2023-01-27,9,5.0,90.0,2023,1,27,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,3.0,3.0,13.0,3.0,5.857142857142857,2.544836041121401,7.357142857142857,3.712911833819149,7.25,3.4386151389875037,-0.433883739117558,-0.9009688679024191,0.0,1.0
2023-01-28,9,7.0,126.0,2023,1,28,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,5.0,8.0,15.0,12.0,6.142857142857143,2.2677868380553576,6.785714285714286,3.3781781942472944,7.321428571428571,3.367090968076384,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2023-01-29,9,12.0,216.0,2023,1,29,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,7.0,6.0,11.0,15.0,6.0,2.1602468994692803,6.214285714285714,2.423556554658129,7.142857142857143,3.2399621135677608,-0.7818314824680299,0.6234898018587334,0.0,1.0
2023-01-30,9,5.0,90.0,2023,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,12.0,6.0,7.0,4.0,6.857142857142857,3.1320159337914926,6.285714285714286,2.584824690635457,7.035714285714286,3.012100815502578,0.0,1.0,0.0,1.0
2023-01-31,9,8.0,144.0,2023,1,31,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,5.0,10.0,7.0,6.0,6.714285714285714,3.1997023671109193,6.142857142857143,2.597547448508449,7.071428571428571,2.9805365093549616,0.7818314824680298,0.6234898018587336,0.0,1.0
2023-02-01,9,3.0,54.0,2023,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,8.0,5.0,3.0,5.0,6.428571428571429,2.9358214555806352,6.214285714285714,2.6363894724697747,7.142857142857143,2.9778725405438093,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2023-02-02,9,8.0,144.0,2023,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,3.0,3.0,6.0,7.0,6.142857142857143,3.184785258515418,6.214285714285714,2.6363894724697747,7.071428571428571,3.054184396535727,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-02-03,9,6.0,108.0,2023,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,8.0,5.0,3.0,3.0,6.857142857142857,2.9113897843110017,6.357142857142857,2.6777471259119436,7.107142857142857,3.0591609320965087,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-02-04,9,17.0,306.0,2023,2,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,6.0,7.0,8.0,7.0,7.0,2.828427124746188,6.571428571428571,2.5027457449242156,7.214285714285714,2.960945080070845,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-02-05,9,12.0,216.0,2023,2,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,17.0,12.0,6.0,7.0,8.428571428571429,4.72077475481666,7.214285714285714,3.74532675843811,7.571428571428571,3.4899705127542484,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-02-06,9,6.0,108.0,2023,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,12.0,5.0,6.0,7.0,8.428571428571429,4.72077475481666,7.642857142857143,3.934211735280902,7.75,3.586239131891665,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-02-07,9,8.0,144.0,2023,2,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,6.0,8.0,10.0,7.0,8.571428571428571,4.613644360558614,7.642857142857143,3.934211735280902,7.714285714285714,3.5989416433697454,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-02-08,9,6.0,108.0,2023,2,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,8.0,3.0,5.0,8.0,8.571428571428571,4.613644360558614,7.5,3.87794553062076,7.75,3.596551846586555,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2023-02-09,9,7.0,126.0,2023,2,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,6.0,8.0,3.0,9.0,9.0,4.123105625617662,7.571428571428571,3.83735256723626,7.678571428571429,3.611233209169032,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-02-10,9,8.0,144.0,2023,2,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,7.0,6.0,5.0,13.0,8.857142857142858,4.1804533816549725,7.857142857142857,3.6131627495789673,7.607142857142857,3.6039000038978894,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-02-11,9,12.0,216.0,2023,2,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,8.0,17.0,7.0,15.0,9.142857142857142,4.017817460121498,8.071428571428571,3.5183974873684845,7.428571428571429,3.447259474364797,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-02-12,9,8.0,144.0,2023,2,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,12.0,12.0,12.0,11.0,8.428571428571429,2.572750982712402,8.428571428571429,3.6524867338101754,7.321428571428571,3.2438382777948016,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-02-13,9,13.0,234.0,2023,2,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,8.0,6.0,5.0,7.0,7.857142857142857,2.035400978396432,8.142857142857142,3.5050983275386542,7.214285714285714,3.16645780430673,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-02-14,9,13.0,234.0,2023,2,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,13.0,8.0,8.0,7.0,8.857142857142858,2.6095064302514808,8.714285714285714,3.604027051648054,7.428571428571429,3.349168735213439,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-02-15,9,6.0,108.0,2023,2,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,13.0,6.0,3.0,3.0,9.571428571428571,2.9920529661723863,9.071428571428571,3.771640853166523,7.642857142857143,3.5088700905233416,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2023-02-16,9,12.0,216.0,2023,2,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,6.0,7.0,8.0,6.0,9.571428571428571,2.9920529661723863,9.285714285714286,3.473605341131032,7.75,3.4061491235487362,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-02-17,9,5.0,90.0,2023,2,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,12.0,8.0,6.0,3.0,10.285714285714286,2.8702082220799356,9.571428571428571,3.5238590235113523,7.964285714285714,3.47991211954962,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-02-18,9,8.0,144.0,2023,2,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,5.0,12.0,17.0,8.0,9.857142857142858,3.4364987719369022,9.5,3.6108809920103297,8.035714285714286,3.3936994220460566,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-02-19,9,7.0,126.0,2023,2,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,8.0,8.0,12.0,6.0,9.285714285714286,3.352326839390107,8.857142857142858,2.905092156810247,8.035714285714286,3.3936994220460566,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-02-20,9,7.0,126.0,2023,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,7.0,13.0,6.0,6.0,9.142857142857142,3.436498771936902,8.5,2.794224813377099,8.071428571428571,3.3767020007866217,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-02-21,9,7.0,126.0,2023,2,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,7.0,13.0,8.0,10.0,8.285714285714286,3.03942350423485,8.571428571428571,2.737609448863272,8.107142857142858,3.3592248412976926,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-02-22,9,4.0,72.0,2023,2,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,False,True,7.0,6.0,6.0,5.0,7.428571428571429,2.22539456105675,8.5,2.7665585397468324,8.0,3.34442598739831,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387
2023-02-23,9,5.0,90.0,2023,2,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,True,False,False,4.0,12.0,7.0,3.0,7.142857142857143,2.544836041121409,8.357142857142858,2.9510661139308936,7.964285714285714,3.382768347540468,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387
2023-02-24,9,5.0,90.0,2023,2,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,5.0,5.0,8.0,5.0,6.142857142857143,1.4638501094228007,8.214285714285714,3.0679126311040688,8.035714285714286,3.2940141318047007,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387
2023-02-25,9,9.0,162.0,2023,2,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,5.0,8.0,12.0,7.0,6.142857142857143,1.4638501094228007,8.0,3.1865100272627624,8.035714285714286,3.2940141318047007,-0.9749279121818236,-0.2225209339563146,0.49999999999999994,0.8660254037844387
2023-02-26,9,14.0,252.0,2023,2,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,9.0,7.0,8.0,12.0,6.285714285714286,1.7043362064926946,7.785714285714286,2.9917468894526205,8.107142857142858,3.2924074914790036,-0.7818314824680299,0.6234898018587334,0.49999999999999994,0.8660254037844387
2023-02-27,9,7.0,126.0,2023,2,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,14.0,7.0,13.0,5.0,7.285714285714286,3.4016802570830467,8.214285714285714,3.4234164543304098,8.178571428571429,3.399929971267612,0.0,1.0,0.49999999999999994,0.8660254037844387
2023-02-28,9,10.0,180.0,2023,2,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,False,True,False,True,False,7.0,7.0,13.0,8.0,7.285714285714286,3.4016802570830467,7.785714285714286,3.142232705199657,8.25,3.3513402515234794,0.7818314824680298,0.6234898018587336,0.49999999999999994,0.8660254037844387
2023-03-01,9,9.0,162.0,2023,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,10.0,4.0,6.0,3.0,7.714285714285714,3.5456210417116756,7.571428571428571,2.8477868792959367,8.321428571428571,3.3670909680763845,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-03-02,9,9.0,162.0,2023,3,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,9.0,5.0,12.0,8.0,8.428571428571429,3.1547394428670295,7.785714285714286,2.8332794651203232,8.535714285714286,3.202801353180756,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-03-03,9,6.0,108.0,2023,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,9.0,5.0,5.0,6.0,9.0,2.7688746209726967,7.571428571428571,2.593313464522695,8.571428571428571,3.202181795896078,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2023-03-04,9,13.0,234.0,2023,3,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,6.0,9.0,8.0,17.0,9.142857142857142,2.544836041121413,7.642857142857143,2.5300393082122024,8.571428571428571,3.202181795896078,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2023-03-05,9,6.0,108.0,2023,3,5,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,13.0,14.0,7.0,12.0,9.714285714285714,2.9277002188456054,8.0,2.908872369413694,8.428571428571429,2.885834771438293,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2023-03-06,9,7.0,126.0,2023,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,6.0,7.0,7.0,6.0,8.571428571428571,2.507132682112039,7.928571428571429,2.9473400188667007,8.214285714285714,2.833099897012988,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-03-07,9,7.0,126.0,2023,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,7.0,10.0,7.0,8.0,8.571428571428571,2.507132682112039,7.928571428571429,2.9473400188667007,8.25,2.8103644155426046,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-03-08,9,5.0,90.0,2023,3,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,7.0,9.0,4.0,6.0,8.142857142857142,2.478478796128214,7.928571428571429,2.9473400188667007,8.214285714285714,2.819996622760554,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-03-09,9,3.0,54.0,2023,3,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,5.0,9.0,5.0,7.0,7.571428571428571,2.6992062325273145,8.0,2.855494029733932,8.178571428571429,2.8551911323265875,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-03-10,9,7.0,126.0,2023,3,10,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,3.0,6.0,5.0,8.0,6.714285714285714,3.0937725468153885,7.857142857142857,3.0598427022703865,8.035714285714286,3.0121008155025795,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2023-03-11,9,7.0,126.0,2023,3,11,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,7.0,13.0,9.0,12.0,6.857142857142857,3.0783421635988555,8.0,2.9612887007569433,8.0,3.0184617127124693,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2023-03-12,9,5.0,90.0,2023,3,12,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,7.0,6.0,14.0,8.0,6.0,1.5275252316519459,7.857142857142857,2.9575754846246487,7.821428571428571,2.919329849894793,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2023-03-13,9,8.0,144.0,2023,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,5.0,7.0,7.0,13.0,5.857142857142857,1.5735915849388848,7.214285714285714,2.4550911444328314,7.714285714285714,2.9671927480756604,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-03-14,9,6.0,108.0,2023,3,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,8.0,7.0,10.0,13.0,6.0,1.7320508075688767,7.285714285714286,2.4629117048595237,7.535714285714286,2.7819809469904673,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-03-15,9,9.0,162.0,2023,3,15,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,6.0,5.0,9.0,6.0,5.857142857142857,1.6761634196950503,7.0,2.3533936216582045,7.285714285714286,2.5799388861142907,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-03-16,9,11.0,198.0,2023,3,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,9.0,3.0,9.0,12.0,6.428571428571429,1.9880595947760107,7.0,2.353393621658204,7.392857142857143,2.5868511634415556,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-03-17,9,2.0,36.0,2023,3,17,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,11.0,7.0,6.0,5.0,7.571428571428571,1.988059594776015,7.142857142857143,2.537628901072893,7.357142857142857,2.527101775996245,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2023-03-18,9,6.0,108.0,2023,3,18,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,2.0,7.0,13.0,8.0,6.857142857142857,2.9113897843110057,6.857142857142857,2.8784916685156947,7.25,2.6891414022846534,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2023-03-19,9,11.0,198.0,2023,3,19,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,6.0,5.0,6.0,7.0,6.714285714285714,2.9277002188456005,6.357142857142857,2.2738358934473824,7.178571428571429,2.695037571765467,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2023-03-20,9,7.0,126.0,2023,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,11.0,8.0,7.0,7.0,7.571428571428571,3.207134902949096,6.714285714285714,2.5848246906354526,7.321428571428571,2.7895781099919077,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-03-21,9,1.0,18.0,2023,3,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,7.0,6.0,7.0,7.0,7.428571428571429,3.2071349029490954,6.714285714285714,2.5848246906354526,7.321428571428571,2.7895781099919077,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-03-22,9,13.0,234.0,2023,3,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,1.0,9.0,5.0,4.0,6.714285714285714,4.029651999626673,6.285714285714286,2.9981679387604316,7.107142857142857,3.034850484013579,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-03-23,9,10.0,180.0,2023,3,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,13.0,11.0,3.0,5.0,7.285714285714286,4.644505202002533,6.857142857142857,3.4609279070824286,7.428571428571429,3.167293171107787,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-03-24,9,6.0,108.0,2023,3,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,10.0,2.0,7.0,5.0,7.142857142857143,4.525062483125564,7.357142857142857,3.3651412784868047,7.607142857142857,3.166248928169145,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2023-03-25,9,11.0,198.0,2023,3,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,6.0,6.0,7.0,9.0,7.714285714285714,3.9880774697543084,7.285714285714286,3.383866050917121,7.642857142857143,3.141293502321114,-0.9749279121818236,-0.2225209339563146,0.8660254037844386,0.5000000000000001
2023-03-26,9,7.0,126.0,2023,3,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,11.0,11.0,5.0,14.0,8.428571428571429,4.076646614442764,7.571428571428571,3.5238590235113545,7.714285714285714,3.1955657107373328,-0.7818314824680299,0.6234898018587334,0.8660254037844386,0.5000000000000001
2023-03-27,9,9.0,162.0,2023,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,7.0,7.0,8.0,7.0,7.857142857142857,3.933978962347219,7.714285714285714,3.451389272754943,7.464285714285714,2.9499798223684413,0.0,1.0,0.8660254037844386,0.5000000000000001
2023-03-28,9,9.0,162.0,2023,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,9.0,1.0,6.0,10.0,8.142857142857142,3.93397896234722,7.785714285714286,3.468064665987719,7.535714285714286,2.9625082323016443,0.7818314824680298,0.6234898018587336,0.8660254037844386,0.5000000000000001
2023-03-29,9,3.0,54.0,2023,3,29,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,9.0,13.0,9.0,9.0,9.285714285714286,2.36038737740834,8.0,3.4418242032610884,7.5,2.9376231258671726,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001
2023-03-30,9,10.0,180.0,2023,3,30,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,3.0,10.0,11.0,9.0,7.857142857142857,2.734262327610594,7.571428571428571,3.6734868305882733,7.285714285714286,3.041163798396469,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001
2023-03-31,9,12.0,216.0,2023,3,31,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,10.0,6.0,2.0,6.0,7.857142857142857,2.734262327610594,7.5,3.610880992010332,7.321428571428571,3.0677965482371303,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001
2023-04-01,9,6.0,108.0,2023,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,12.0,11.0,6.0,13.0,8.714285714285714,2.9840847683606353,8.214285714285714,3.4234164543304106,7.535714285714286,3.1795893382303864,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2023-04-02,9,4.0,72.0,2023,4,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,6.0,7.0,11.0,6.0,8.0,2.943920288775954,8.214285714285714,3.4234164543304106,7.285714285714286,3.0044059356976076,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2023-04-03,9,13.0,234.0,2023,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,True,False,4.0,9.0,7.0,7.0,7.571428571428571,3.3094381626464906,7.714285714285714,3.4956802227578256,7.214285714285714,3.0593771195765247,0.0,1.0,1.0,6.123233995736766e-17
2023-04-04,9,9.0,162.0,2023,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,13.0,9.0,1.0,7.0,8.142857142857142,3.891382420536072,8.142857142857142,3.7592377062202535,7.428571428571429,3.2481170776720076,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2023-04-05,9,7.0,126.0,2023,4,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,9.0,3.0,13.0,5.0,8.142857142857142,3.891382420536072,8.714285714285714,3.148346853840582,7.5,3.260311278026934,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17
2023-04-06,9,6.0,108.0,2023,4,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,7.0,10.0,10.0,3.0,8.714285714285714,3.2513733362117323,8.285714285714286,2.920183646189484,7.571428571428571,3.2252312168457613,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2023-04-07,9,5.0,90.0,2023,4,7,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,6.0,12.0,6.0,7.0,8.142857142857142,3.3380918415851255,8.0,2.935197542821368,7.678571428571429,3.1157137156150827,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2023-04-08,9,7.0,126.0,2023,4,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,True,False,False,5.0,6.0,11.0,7.0,7.142857142857143,3.023715784073822,7.928571428571429,2.9990841092749423,7.607142857142857,3.1545297908021395,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2023-04-09,9,6.0,108.0,2023,4,9,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,False,False,False,True,7.0,4.0,7.0,5.0,7.285714285714286,2.9840847683606326,7.642857142857143,2.871803048130691,7.607142857142857,3.1545297908021395,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
