fecha,plato,cantidad,monto_total,anio,mes,dia,dow,fin_de_semana,feriado,evento_Ano_Nuevo,evento_Dia_del_Amor_y_la_Amistad,evento_Jueves_Santo,evento_Viernes_Santo,evento_Dia_del_Trabajador,evento_Dia_de_la_Madre,evento_Batalla_de_Arica_/_Dia_de_la_Bandera,evento_Dia_del_Padre,evento_San_Pedro_y_San_Pablo,evento_Independencia_del_Peru,evento_Fiestas_Patrias,evento_Santa_Rosa_de_Lima,evento_Combate_de_Angamos,evento_Todos_los_Santos,evento_Inmaculada_Concepcion,evento_Navidad,evento_Fin_de_Ano,clima_Lluvioso,clima_Nublado,clima_Soleado,lag_1,lag_7,lag_14,lag_28,rolling_mean_7,rolling_std_7,rolling_mean_14,rolling_std_14,rolling_mean_28,rolling_std_28,dow_sin,dow_cos,mes_sin,mes_cos
2023-11-23,Tallarines Verdes,9,216.0,2023,11,23,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,18.0,12.0,22.0,17.0,15.714285714285714,8.199883855158873,16.642857142857142,7.84079217796404,17.964285714285715,6.735654951008685,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-11-24,Tallarines Verdes,29,696.0,2023,11,24,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,9.0,9.0,8.0,21.0,15.285714285714286,8.499299691038969,15.714285714285714,7.926863492905933,17.678571428571427,6.944507936217704,-0.433883739117558,-0.9009688679024191,-0.8660254037844386,0.5000000000000001
2023-11-25,Tallarines Verdes,35,840.0,2023,11,25,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,29.0,33.0,13.0,18.0,18.142857142857142,9.352870707766176,17.214285714285715,8.331391715199093,17.964285714285715,7.244319066010202,-0.9749279121818236,-0.2225209339563146,-0.8660254037844386,0.5000000000000001
2023-11-26,Tallarines Verdes,21,504.0,2023,11,26,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,35.0,15.0,23.0,16.0,18.428571428571427,9.897089519266816,18.785714285714285,9.472052587469124,18.571428571428573,7.927582282547499,-0.7818314824680299,0.6234898018587334,-0.8660254037844386,0.5000000000000001
2023-11-27,Tallarines Verdes,22,528.0,2023,11,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,21.0,13.0,13.0,10.0,19.285714285714285,9.810101693565436,18.642857142857142,9.418534451218592,18.75,7.923827171073156,0.0,1.0,-0.8660254037844386,0.5000000000000001
2023-11-28,Tallarines Verdes,23,552.0,2023,11,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,22.0,10.0,13.0,19.0,20.571428571428573,9.431456989902529,19.285714285714285,9.310280268677149,19.178571428571427,7.755779548318567,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001
2023-11-29,Tallarines Verdes,13,312.0,2023,11,29,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,23.0,18.0,31.0,24.0,22.428571428571427,8.202786982831796,20.0,9.173540546258383,19.321428571428573,7.789135697921501,0.9749279121818236,-0.2225209339563143,-0.8660254037844386,0.5000000000000001
2023-11-30,Tallarines Verdes,25,600.0,2023,11,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,13.0,9.0,12.0,20.0,21.714285714285715,8.84523008395461,18.714285714285715,8.76556700020969,18.928571428571427,7.821757742342468,0.4338837391175582,-0.900968867902419,-0.8660254037844386,0.5000000000000001
2023-12-01,Tallarines Verdes,22,528.0,2023,12,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,25.0,29.0,9.0,16.0,24.0,6.855654600401088,19.642857142857142,8.68780881339031,19.107142857142858,7.903769779009057,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-12-02,Tallarines Verdes,19,456.0,2023,12,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,22.0,35.0,33.0,21.0,23.0,6.506407098647752,20.571428571428573,8.14025406628913,19.321428571428573,7.8977426283931775,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-12-03,Tallarines Verdes,12,288.0,2023,12,3,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,19.0,21.0,15.0,17.0,20.714285714285715,3.860668582611335,19.571428571428573,7.313993812856685,19.25,7.891040395189893,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-12-04,Tallarines Verdes,7,168.0,2023,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,12.0,22.0,13.0,13.0,19.428571428571427,5.061526214398954,19.357142857142858,7.499816847580552,19.071428571428573,7.999669305334387,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-12-05,Tallarines Verdes,25,600.0,2023,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,7.0,23.0,10.0,29.0,17.285714285714285,6.701101544131526,18.928571428571427,8.042811273852788,18.857142857142858,8.244927894095627,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2023-12-06,Tallarines Verdes,27,648.0,2023,12,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,25.0,13.0,18.0,29.0,17.571428571428573,7.02037850017464,20.0,7.755891061241549,18.714285714285715,8.095985026232059,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2023-12-07,Tallarines Verdes,22,528.0,2023,12,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,27.0,25.0,9.0,22.0,19.571428571428573,7.480132415430971,20.642857142857142,7.947976451294388,18.642857142857142,8.010244763053207,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2023-12-08,Tallarines Verdes,18,432.0,2023,12,8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False,True,22.0,22.0,29.0,8.0,19.142857142857142,7.197883286739511,21.571428571428573,7.208054103296153,18.642857142857142,8.010244763053207,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-12-09,Tallarines Verdes,25,600.0,2023,12,9,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,18.0,19.0,35.0,13.0,18.571428571428573,7.091242083423356,20.785714285714285,6.930185605557257,19.0,7.736397860235215,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-12-10,Tallarines Verdes,25,600.0,2023,12,10,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,25.0,12.0,21.0,23.0,19.428571428571427,7.502380574571945,20.071428571428573,5.770805645852077,19.428571428571427,7.724077657647922,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-12-11,Tallarines Verdes,22,528.0,2023,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,25.0,7.0,22.0,13.0,21.285714285714285,6.94536501834825,20.357142857142858,5.917472730523053,19.5,7.767453465154039,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-12-12,Tallarines Verdes,24,576.0,2023,12,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,22.0,25.0,23.0,13.0,23.428571428571427,2.992052966172474,20.357142857142858,5.917472730523053,19.821428571428573,7.674168172698412,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2023-12-13,Tallarines Verdes,12,288.0,2023,12,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,24.0,27.0,13.0,31.0,23.285714285714285,2.927700218845691,20.428571428571427,5.9577265374055175,20.214285714285715,7.593160386564002,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2023-12-14,Tallarines Verdes,13,312.0,2023,12,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,12.0,22.0,25.0,12.0,21.142857142857142,4.705619740571637,20.357142857142858,6.05877802933823,19.535714285714285,7.441038074022183,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2023-12-15,Tallarines Verdes,14,336.0,2023,12,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,13.0,18.0,22.0,9.0,19.857142857142858,5.580578567035623,19.5,6.1986350854907775,19.571428571428573,7.405846396365576,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-12-16,Tallarines Verdes,30,720.0,2023,12,16,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,14.0,25.0,19.0,33.0,19.285714285714285,5.99205823609568,18.928571428571427,6.318036278590262,19.75,7.198893947966884,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-12-17,Tallarines Verdes,29,696.0,2023,12,17,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,30.0,25.0,12.0,15.0,20.0,7.000000000000017,19.714285714285715,6.977199916966623,19.642857142857142,7.014346598298258,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-12-18,Tallarines Verdes,16,384.0,2023,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,29.0,22.0,7.0,13.0,20.571428571428573,7.612646120264704,20.928571428571427,7.0105885379440265,20.142857142857142,7.168419866765863,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-12-19,Tallarines Verdes,20,480.0,2023,12,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,16.0,24.0,25.0,10.0,19.714285714285715,7.7613204571191,21.571428571428573,5.9706240585346055,20.25,7.079574165892359,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2023-12-20,Tallarines Verdes,12,288.0,2023,12,20,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,20.0,12.0,27.0,18.0,19.142857142857142,7.537209285241055,21.214285714285715,5.898873053109709,20.607142857142858,6.789639633235807,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2023-12-21,Tallarines Verdes,15,360.0,2023,12,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,12.0,13.0,22.0,9.0,19.142857142857142,7.537209285241055,20.142857142857142,6.125070082577336,20.392857142857142,6.967327378102088,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2023-12-22,Tallarines Verdes,10,240.0,2023,12,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,15.0,14.0,18.0,29.0,19.428571428571427,7.299706452023566,19.642857142857142,6.246317596511074,20.607142857142858,6.6907303798519,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-12-23,Tallarines Verdes,16,384.0,2023,12,23,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,10.0,30.0,25.0,35.0,18.857142857142858,7.925245977856078,19.071428571428573,6.75350946618796,19.928571428571427,6.771008849983951,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-12-24,Tallarines Verdes,33,792.0,2023,12,24,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,16.0,29.0,25.0,21.0,16.857142857142858,6.229729031789726,18.428571428571427,6.571667458629764,19.25,6.12599198316305,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2023-12-25,Tallarines Verdes,31,744.0,2023,12,25,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,False,False,True,33.0,16.0,22.0,22.0,17.428571428571427,7.568732673685489,19.0,7.47302842535435,19.678571428571427,6.650277473623986,0.0,1.0,-0.5000000000000004,0.8660254037844384
2023-12-26,Tallarines Verdes,16,384.0,2023,12,26,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,31.0,20.0,24.0,23.0,19.571428571428573,9.071147352221466,19.642857142857142,8.110839308340084,20.0,6.97614984548546,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384
2023-12-27,Tallarines Verdes,22,528.0,2023,12,27,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,16.0,12.0,12.0,13.0,19.0,9.165151389911689,19.071428571428573,8.061916986331834,19.75,6.990072325170267,0.9749279121818236,-0.2225209339563143,-0.5000000000000004,0.8660254037844384
2023-12-28,Tallarines Verdes,23,552.0,2023,12,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,22.0,15.0,13.0,25.0,20.428571428571427,8.657504314314908,19.785714285714285,7.826764450157046,20.071428571428573,6.874152184376514,0.4338837391175582,-0.900968867902419,-0.5000000000000004,0.8660254037844384
2023-12-29,Tallarines Verdes,12,288.0,2023,12,29,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,23.0,10.0,14.0,22.0,21.571428571428573,8.343802947040878,20.5,7.613247563394935,20.0,6.831300510639744,-0.433883739117558,-0.9009688679024191,-0.5000000000000004,0.8660254037844384
2023-12-30,Tallarines Verdes,15,360.0,2023,12,30,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,12.0,16.0,30.0,19.0,21.857142857142858,7.904188160474857,20.357142857142858,7.761910380006535,19.642857142857142,6.982593626770351,-0.9749279121818236,-0.2225209339563146,-0.5000000000000004,0.8660254037844384
2023-12-31,Tallarines Verdes,21,504.0,2023,12,31,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,False,False,True,15.0,33.0,29.0,12.0,21.714285714285715,8.035634920243018,19.285714285714285,7.352954104707466,19.5,7.036939570475129,-0.7818314824680299,0.6234898018587334,-0.5000000000000004,0.8660254037844384
2024-01-01,Tallarines Verdes,27,648.0,2024,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,21.0,31.0,16.0,7.0,20.0,6.324555320336779,18.714285714285715,6.832372844138333,19.821428571428573,6.885591888964653,0.0,1.0,0.0,1.0
2024-01-02,Tallarines Verdes,16,384.0,2024,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,27.0,16.0,20.0,25.0,19.428571428571427,5.255382728122455,19.5,7.122553561102196,20.535714285714285,6.534705881092206,0.7818314824680298,0.6234898018587336,0.0,1.0
2024-01-03,Tallarines Verdes,17,408.0,2024,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,16.0,22.0,12.0,27.0,19.428571428571427,5.255382728122455,19.214285714285715,7.180942421850657,20.214285714285715,6.528326555791136,0.9749279121818236,-0.2225209339563143,0.0,1.0
2024-01-04,Tallarines Verdes,17,408.0,2024,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,17.0,23.0,15.0,22.0,18.714285714285715,5.186980037050658,19.571428571428573,6.913913349341178,19.857142857142858,6.415919354544703,0.4338837391175582,-0.900968867902419,0.0,1.0
2024-01-05,Tallarines Verdes,17,408.0,2024,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,17.0,12.0,10.0,18.0,17.857142857142858,4.845223470201404,19.714285714285715,6.832372844138342,19.678571428571427,6.423645967301411,-0.433883739117558,-0.9009688679024191,0.0,1.0
2024-01-06,Tallarines Verdes,25,600.0,2024,1,6,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,17.0,15.0,16.0,25.0,18.571428571428573,4.157609203101514,20.214285714285715,6.302363066325253,19.642857142857142,6.436092014823948,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2024-01-07,Tallarines Verdes,24,576.0,2024,1,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,25.0,21.0,33.0,25.0,20.0,4.434711565216716,20.857142857142858,6.298438669252101,19.642857142857142,6.436092014823948,-0.7818314824680299,0.6234898018587334,0.0,1.0
2024-01-08,Tallarines Verdes,24,576.0,2024,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,24.0,27.0,31.0,22.0,20.428571428571427,4.685336802448807,20.214285714285715,5.351902198551238,19.607142857142858,6.407977006214167,0.0,1.0,0.0,1.0
2024-01-09,Tallarines Verdes,21,504.0,2024,1,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,24.0,16.0,16.0,24.0,20.0,4.082482904638658,19.714285714285715,4.530725386455562,19.678571428571427,6.4466676515486645,0.7818314824680298,0.6234898018587336,0.0,1.0
2024-01-10,Tallarines Verdes,17,408.0,2024,1,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,21.0,17.0,22.0,12.0,20.714285714285715,3.683941988065073,20.071428571428573,4.410900583332657,19.571428571428573,6.396923863907955,0.9749279121818236,-0.2225209339563143,0.0,1.0
2024-01-11,Tallarines Verdes,11,264.0,2024,1,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,17.0,17.0,23.0,13.0,20.714285714285715,3.683941988065073,19.714285714285715,4.4450243821875866,19.75,6.245739288447719,0.4338837391175582,-0.900968867902419,0.0,1.0
2024-01-12,Tallarines Verdes,20,480.0,2024,1,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,11.0,17.0,12.0,14.0,19.857142857142858,5.113008619478101,18.857142857142858,4.896735849320673,19.678571428571427,6.336569766215516,-0.433883739117558,-0.9009688679024191,0.0,1.0
2024-01-13,Tallarines Verdes,17,408.0,2024,1,13,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,20.0,25.0,15.0,30.0,20.285714285714285,4.956957592256445,19.428571428571427,4.484405212499251,19.892857142857142,6.238110384084376,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2024-01-14,Tallarines Verdes,40,960.0,2024,1,14,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,17.0,24.0,21.0,29.0,19.142857142857142,4.598136268408897,19.571428571428573,4.362678882632481,19.428571428571427,5.93438549615134,-0.7818314824680299,0.6234898018587334,0.0,1.0
2024-01-15,Tallarines Verdes,15,360.0,2024,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,40.0,24.0,27.0,16.0,21.428571428571427,9.144345117013462,20.928571428571427,6.999607524319204,19.821428571428573,6.880210867938696,0.0,1.0,0.0,1.0
2024-01-16,Tallarines Verdes,30,720.0,2024,1,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,15.0,21.0,16.0,20.0,20.142857142857142,9.352870707766185,20.071428571428573,6.933356227068459,19.785714285714285,6.903338660103878,0.7818314824680298,0.6234898018587336,0.0,1.0
2024-01-17,Tallarines Verdes,23,552.0,2024,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,30.0,17.0,17.0,12.0,21.428571428571427,10.080627342534193,21.071428571428573,7.300835418101022,20.142857142857142,7.168419866765864,0.9749279121818236,-0.2225209339563143,0.0,1.0
2024-01-18,Tallarines Verdes,10,240.0,2024,1,18,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,23.0,11.0,17.0,15.0,22.285714285714285,9.894683517160228,21.5,7.219098601306482,20.535714285714285,7.005194595637686,0.4338837391175582,-0.900968867902419,0.0,1.0
2024-01-19,Tallarines Verdes,21,504.0,2024,1,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,10.0,20.0,17.0,10.0,22.142857142857142,10.090070555230236,21.0,7.775701798650652,20.357142857142858,7.212203062578947,-0.433883739117558,-0.9009688679024191,0.0,1.0
2024-01-20,Tallarines Verdes,22,528.0,2024,1,20,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,21.0,17.0,25.0,16.0,22.285714285714285,10.061714328984682,21.285714285714285,7.6904393335399055,20.75,6.920848802578211,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2024-01-21,Tallarines Verdes,15,360.0,2024,1,21,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,22.0,40.0,24.0,33.0,23.0,9.797958971132736,21.071428571428573,7.620461178395249,20.964285714285715,6.860958484260886,-0.7818314824680299,0.6234898018587334,0.0,1.0
2024-01-22,Tallarines Verdes,12,288.0,2024,1,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,15.0,15.0,24.0,31.0,19.428571428571427,6.604471789556516,20.428571428571427,7.733188074927331,20.321428571428573,6.526604082259087,0.0,1.0,0.0,1.0
2024-01-23,Tallarines Verdes,25,600.0,2024,1,23,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,12.0,30.0,21.0,16.0,19.0,7.023769168568507,19.571428571428573,7.968343961859696,19.642857142857142,6.360842511831088,0.7818314824680298,0.6234898018587336,0.0,1.0
2024-01-24,Tallarines Verdes,13,312.0,2024,1,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,25.0,23.0,17.0,22.0,18.285714285714285,5.879747322073349,19.857142857142858,8.094225319107686,19.964285714285715,6.397234025311511,0.9749279121818236,-0.2225209339563143,0.0,1.0
2024-01-25,Tallarines Verdes,25,600.0,2024,1,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,13.0,10.0,11.0,23.0,16.857142857142858,5.7569833370314,19.571428571428573,8.27149215181776,19.642857142857142,6.516158182573349,0.4338837391175582,-0.900968867902419,0.0,1.0
2024-01-26,Tallarines Verdes,24,576.0,2024,1,26,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,25.0,21.0,20.0,12.0,19.0,5.567764362830041,20.571428571428573,7.997252275378366,19.714285714285715,6.565099321451981,-0.433883739117558,-0.9009688679024191,0.0,1.0
2024-01-27,Tallarines Verdes,27,648.0,2024,1,27,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,24.0,22.0,17.0,15.0,19.428571428571427,5.85540043769122,20.857142857142858,8.046567761925159,20.142857142857142,6.433214078999978,-0.9749279121818236,-0.2225209339563146,0.0,1.0
2024-01-28,Tallarines Verdes,18,432.0,2024,1,28,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,27.0,15.0,40.0,21.0,20.142857142857142,6.491753010001029,21.571428571428573,8.121332646557741,20.571428571428573,6.477474195832206,-0.7818314824680299,0.6234898018587334,0.0,1.0
2024-01-29,Tallarines Verdes,10,240.0,2024,1,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,18.0,12.0,15.0,27.0,20.571428571428573,6.187545093630802,20.0,6.176879969195338,20.464285714285715,6.494910502375115,0.0,1.0,0.0,1.0
2024-01-30,Tallarines Verdes,26,624.0,2024,1,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,10.0,25.0,30.0,16.0,20.285714285714285,6.676183683170264,19.642857142857142,6.617077473153437,19.857142857142858,6.653956137151223,0.7818314824680298,0.6234898018587336,0.0,1.0
2024-01-31,Tallarines Verdes,41,984.0,2024,1,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,26.0,13.0,23.0,17.0,20.428571428571427,6.803360514166113,19.357142857142858,6.2092628431195775,20.214285714285715,6.707415149624938,0.9749279121818236,-0.2225209339563143,0.0,1.0
2024-02-01,Tallarines Verdes,29,696.0,2024,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,41.0,25.0,10.0,17.0,24.428571428571427,9.431456989902545,20.642857142857142,8.472645058405009,21.071428571428573,7.736055897326554,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387
2024-02-02,Tallarines Verdes,19,456.0,2024,2,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,29.0,24.0,21.0,17.0,25.0,9.591663046625474,22.0,8.152394645841131,21.5,7.833924327587704,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387
2024-02-03,Tallarines Verdes,21,504.0,2024,2,3,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,19.0,27.0,22.0,25.0,24.285714285714285,9.860937847796013,21.857142857142858,8.18870838746537,21.571428571428573,7.800420555749602,-0.9749279121818236,-0.2225209339563146,0.4999999999999999,0.8660254037844387
2024-02-04,Tallarines Verdes,15,360.0,2024,2,4,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,21.0,18.0,15.0,24.0,23.428571428571427,9.84644001415646,21.785714285714285,8.191727266236116,21.428571428571427,7.771879849953709,-0.7818314824680299,0.6234898018587334,0.4999999999999999,0.8660254037844387
2024-02-05,Tallarines Verdes,9,216.0,2024,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,15.0,10.0,12.0,24.0,23.0,10.1816828995342,21.785714285714285,8.191727266236116,21.107142857142858,7.847336352590472,0.0,1.0,0.4999999999999999,0.8660254037844387
2024-02-06,Tallarines Verdes,29,696.0,2024,2,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False,True,9.0,26.0,25.0,21.0,22.857142857142858,10.39917579151625,21.571428571428573,8.500807977112345,20.571428571428573,8.148749376567947,0.7818314824680298,0.6234898018587336,0.4999999999999999,0.8660254037844387
2024-02-07,Tallarines Verdes,28,672.0,2024,2,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,29.0,41.0,13.0,17.0,23.285714285714285,10.609968358644103,21.857142857142858,8.690022066513073,20.857142857142858,8.30311983183424,0.9749279121818236,-0.2225209339563143,0.4999999999999999,0.8660254037844387
2024-02-08,Tallarines Verdes,14,336.0,2024,2,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,28.0,29.0,25.0,11.0,21.428571428571427,7.742892285985986,22.928571428571427,8.434948230330308,21.25,8.373790681069742,0.4338837391175582,-0.900968867902419,0.4999999999999999,0.8660254037844387
2024-02-09,Tallarines Verdes,9,216.0,2024,2,9,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,True,False,14.0,19.0,24.0,20.0,19.285714285714285,7.364651739090952,22.142857142857142,8.734169352933051,21.357142857142858,8.256150505170146,-0.433883739117558,-0.9009688679024191,0.4999999999999999,0.8660254037844387
